,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-3106442.0,-2560565.0,-1173312.0,1872000.0
Tax Rate For Calcs,0.146,0.149,0.126,0.13
Normalized EBITDA,661541000.0,971964000.0,1313572000.0,1037540000.0
Total Unusual Items,-21277000.0,-17185000.0,-9312000.0,14400000.0
Total Unusual Items Excluding Goodwill,-21277000.0,-17185000.0,-9312000.0,14400000.0
Net Income From Continuing Operation Net Minority Interest,448752000.0,715501000.0,1014589000.0,784147000.0
Reconciled Depreciation,110886000.0,110675000.0,125485000.0,126743000.0
Reconciled Cost Of Revenue,1047663000.0,1196552000.0,1392196000.0,1239788000.0
EBITDA,640264000.0,954779000.0,1304260000.0,1051940000.0
EBIT,529378000.0,844104000.0,1178775000.0,925197000.0
Net Interest Income,23542000.0,2660000.0,-15193000.0,-18200000.0
Interest Expense,3806000.0,3719000.0,17820000.0,24182000.0
Interest Income,27348000.0,6379000.0,2627000.0,5982000.0
Normalized Income,466922558.0,730125435.0,1022727688.0,771619000.0
Net Income From Continuing And Discontinued Operation,448752000.0,715501000.0,1014589000.0,784147000.0
Total Expenses,2153953000.0,2305921000.0,2492849000.0,2206264000.0
Total Operating Income As Reported,501068000.0,831939000.0,1200720000.0,928407000.0
Diluted Average Shares,164304000.0,169734000.0,183625000.0,183042000.0
Basic Average Shares,154310000.0,158434000.0,164960000.0,166120000.0
Diluted EPS,2.73,4.22,5.56,4.28
Basic EPS,2.91,4.52,6.19,4.72
Diluted NI Availto Com Stockholders,448752000.0,715501000.0,1014589000.0,784147000.0
Net Income Common Stockholders,448752000.0,715501000.0,1014589000.0,784147000.0
Net Income,448752000.0,715501000.0,1014589000.0,784147000.0
Net Income Including Noncontrolling Interests,448752000.0,715501000.0,1014589000.0,784147000.0
Net Income Continuous Operations,448752000.0,715501000.0,1014589000.0,784147000.0
Tax Provision,76820000.0,124884000.0,146366000.0,116868000.0
Pretax Income,525572000.0,840385000.0,1160955000.0,901015000.0
Other Income Expense,-20315000.0,-11399000.0,-33884000.0,4008000.0
Other Non Operating Income Expenses,962000.0,5786000.0,-24572000.0,-10392000.0
Special Income Charges,-21277000.0,-17185000.0,-9312000.0,14400000.0
Gain On Sale Of Ppe,,3400000.0,,
Other Special Charges,,14700000.0,12000000.0,4000000.0
Restructuring And Mergern Acquisition,21277000.0,17185000.0,9312000.0,-18400000.0
Net Non Operating Interest Income Expense,23542000.0,2660000.0,-15193000.0,-18200000.0
Interest Expense Non Operating,3806000.0,3719000.0,17820000.0,24182000.0
Interest Income Non Operating,27348000.0,6379000.0,2627000.0,5982000.0
Operating Income,522345000.0,849124000.0,1210032000.0,915205000.0
Operating Expense,1014403000.0,1018027000.0,996624000.0,870536000.0
Depreciation Amortization Depletion Income Statement,18999000.0,19333000.0,21456000.0,30803000.0
Depreciation And Amortization In Income Statement,18999000.0,19333000.0,21456000.0,30803000.0
Amortization,18999000.0,19333000.0,21456000.0,30803000.0
Amortization Of Intangibles Income Statement,18999000.0,19333000.0,21456000.0,30803000.0
Research And Development,418089000.0,440591000.0,427609000.0,374964000.0
Selling General And Administration,577315000.0,558103000.0,547559000.0,464769000.0
Gross Profit,1536748000.0,1867151000.0,2206656000.0,1785741000.0
Cost Of Revenue,1139550000.0,1287894000.0,1496225000.0,1335728000.0
Total Revenue,2676298000.0,3155045000.0,3702881000.0,3121469000.0
Operating Revenue,2676298000.0,3155045000.0,3702881000.0,3121469000.0
