,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-14111300.0,3124800.0,40200.0,-763200.0
Tax Rate For Calcs,0.133,0.186,0.134,0.159
Normalized EBITDA,3633500000.0,3353500000.0,3043900000.0,2903700000.0
Total Unusual Items,-106100000.0,16800000.0,300000.0,-4800000.0
Total Unusual Items Excluding Goodwill,-106100000.0,16800000.0,300000.0,-4800000.0
Net Income From Continuing Operation Net Minority Interest,1332900000.0,1409300000.0,1301500000.0,1201100000.0
Reconciled Depreciation,1264200000.0,1122600000.0,1074300000.0,975900000.0
Reconciled Cost Of Revenue,5291700000.0,6296900000.0,5316500000.0,4351700000.0
EBITDA,3527400000.0,3370300000.0,3044200000.0,2898900000.0
EBIT,2263200000.0,2247700000.0,1969900000.0,1923000000.0
Net Interest Income,-726900000.0,-515100000.0,-471100000.0,-493700000.0
Interest Expense,726900000.0,515100000.0,471100000.0,493700000.0
Normalized Income,1424888700.0,1395624800.0,1301240200.0,1205136800.0
Net Income From Continuing And Discontinued Operation,1332900000.0,1409300000.0,1301500000.0,1201100000.0
Total Expenses,6806100000.0,7673200000.0,6601100000.0,5535600000.0
Total Operating Income As Reported,1908000000.0,1924200000.0,1714900000.0,1706100000.0
Diluted Average Shares,315900000.0,316100000.0,316300000.0,316500000.0
Basic Average Shares,315400000.0,315400000.0,315400000.0,315400000.0
Diluted EPS,4.22,4.45,4.11,3.79
Basic EPS,4.22,4.46,4.12,3.8
Diluted NI Availto Com Stockholders,1331700000.0,1408100000.0,1300300000.0,1199900000.0
Net Income Common Stockholders,1331700000.0,1408100000.0,1300300000.0,1199900000.0
Preferred Stock Dividends,1200000.0,1200000.0,1200000.0,1200000.0
Net Income,1332900000.0,1409300000.0,1301500000.0,1201100000.0
Minority Interests,1200000.0,-400000.0,3000000.0,-300000.0
Net Income Including Noncontrolling Interests,1331700000.0,1409700000.0,1298500000.0,1201400000.0
Net Income Continuous Operations,1331700000.0,1409700000.0,1298500000.0,1201400000.0
Tax Provision,204600000.0,322900000.0,200300000.0,227900000.0
Pretax Income,1536300000.0,1732600000.0,1498800000.0,1429300000.0
Other Income Expense,176300000.0,323500000.0,255000000.0,216900000.0
Other Non Operating Income Expenses,106000000.0,102700000.0,76700000.0,43500000.0
Special Income Charges,-119800000.0,29400000.0,-18300000.0,-17500000.0
Other Special Charges,-59100000.0,-29400000.0,18300000.0,17500000.0
Impairment Of Capital Assets,178900000.0,0.0,0.0,
Earnings From Equity Interest,176400000.0,204000000.0,178000000.0,178200000.0
Gain On Sale Of Security,13700000.0,-12600000.0,18600000.0,12700000.0
Net Non Operating Interest Income Expense,-726900000.0,-515100000.0,-471100000.0,-493700000.0
Interest Expense Non Operating,726900000.0,515100000.0,471100000.0,493700000.0
Operating Income,2086900000.0,1924200000.0,1714900000.0,1706100000.0
Operating Expense,1514400000.0,1376300000.0,1284600000.0,1183900000.0
Other Taxes,250200000.0,253700000.0,210300000.0,208000000.0
Depreciation Amortization Depletion Income Statement,1264200000.0,1122600000.0,1074300000.0,975900000.0
Depreciation And Amortization In Income Statement,1264200000.0,1122600000.0,1074300000.0,975900000.0
Gross Profit,3601300000.0,3300500000.0,2999500000.0,2890000000.0
Cost Of Revenue,5291700000.0,6296900000.0,5316500000.0,4351700000.0
Total Revenue,8893000000.0,9597400000.0,8316000000.0,7241700000.0
Operating Revenue,8785300000.0,9568100000.0,8235700000.0,7169300000.0
