,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,7000000.0,6000000.0,5000000.0,4000000.0
Ordinary Shares Number,1152491820.0,793000000.0,792000000.0,800000000.0
Share Issued,1159491820.0,799000000.0,797000000.0,804000000.0
Net Debt,5872000000.0,2694000000.0,660000000.0,491000000.0
Total Debt,9436000000.0,6132000000.0,6302000000.0,6702000000.0
Tangible Book Value,26026000000.0,17383000000.0,19251000000.0,20237000000.0
Invested Capital,37901000000.0,24925000000.0,27674000000.0,29039000000.0
Working Capital,1514000000.0,3589000000.0,5042000000.0,5136000000.0
Net Tangible Assets,26026000000.0,17383000000.0,19251000000.0,20237000000.0
Capital Lease Obligations,562000000.0,561000000.0,650000000.0,671000000.0
Common Stock Equity,29027000000.0,19354000000.0,22022000000.0,23008000000.0
Total Capitalization,35978000000.0,24925000000.0,27587000000.0,28488000000.0
Total Equity Gross Minority Interest,29205000000.0,19533000000.0,21861000000.0,23879000000.0
Minority Interest,178000000.0,179000000.0,-161000000.0,871000000.0
Stockholders Equity,29027000000.0,19354000000.0,22022000000.0,23008000000.0
Gains Losses Not Affecting Retained Earnings,14000000.0,29000000.0,-133000000.0,-216000000.0
Other Equity Adjustments,14000000.0,29000000.0,-133000000.0,-216000000.0
Treasury Stock,264000000.0,239000000.0,200000000.0,168000000.0
Retained Earnings,-2996000000.0,916000000.0,3098000000.0,4002000000.0
Additional Paid In Capital,30419000000.0,17369000000.0,17981000000.0,18103000000.0
Capital Stock,1854000000.0,1279000000.0,1276000000.0,1287000000.0
Common Stock,1854000000.0,1279000000.0,1276000000.0,1287000000.0
Total Liabilities Net Minority Interest,26301000000.0,18949000000.0,18703000000.0,17490000000.0
Total Non Current Liabilities Net Minority Interest,20303000000.0,16023000000.0,16049000000.0,14121000000.0
Other Non Current Liabilities,918000000.0,1052000000.0,1088000000.0,1310000000.0
Preferred Securities Outside Stock Equity,,,48000000.0,34000000.0
Employee Benefits,655000000.0,342000000.0,439000000.0,493000000.0
Tradeand Other Payables Non Current,177000000.0,206000000.0,328000000.0,382000000.0
Non Current Deferred Liabilities,2987000000.0,1809000000.0,2246000000.0,2073000000.0
Non Current Deferred Taxes Liabilities,2987000000.0,1809000000.0,2144000000.0,2073000000.0
Long Term Debt And Capital Lease Obligation,7399000000.0,6036000000.0,6109000000.0,6045000000.0
Long Term Capital Lease Obligation,448000000.0,465000000.0,544000000.0,565000000.0
Long Term Debt,6951000000.0,5571000000.0,5565000000.0,5480000000.0
Long Term Provisions,8167000000.0,6578000000.0,5839000000.0,3818000000.0
Current Liabilities,5998000000.0,2926000000.0,2654000000.0,3369000000.0
Other Current Liabilities,406000000.0,329000000.0,430000000.0,445000000.0
