,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-134400000.0,0.0,0.0,0.0
Tax Rate For Calcs,0.064,0.111,0.058806,0.057963
Total Unusual Items,-2100000000.0,,,
Total Unusual Items Excluding Goodwill,-2100000000.0,,,
Net Income From Continuing Operation Net Minority Interest,26515000000.0,27528000000.0,31978000000.0,17894000000.0
Reconciled Depreciation,2057000000.0,1978000000.0,1898000000.0,1843000000.0
Net Interest Income,56931000000.0,52462000000.0,42934000000.0,43360000000.0
Interest Expense,73331000000.0,20103000000.0,4738000000.0,8225000000.0
Interest Income,130262000000.0,72565000000.0,47672000000.0,51585000000.0
Normalized Income,28480600000.0,27528000000.0,31978000000.0,17894000000.0
Net Income From Continuing And Discontinued Operation,26515000000.0,27528000000.0,31978000000.0,17894000000.0
Diluted Average Shares,8080500000.0,8167500000.0,8558400000.0,8796900000.0
Basic Average Shares,8028600000.0,8113700000.0,8493300000.0,8753200000.0
Diluted EPS,3.08,3.19,3.57,1.87
Basic EPS,3.1,3.21,3.6,1.88
Diluted NI Availto Com Stockholders,24866000000.0,26015000000.0,30557000000.0,16473000000.0
Net Income Common Stockholders,24866000000.0,26015000000.0,30557000000.0,16473000000.0
Otherunder Preferred Stock Dividend,,1513000000.0,1421000000.0,1421000000.0
Preferred Stock Dividends,1649000000.0,1513000000.0,1421000000.0,1421000000.0
Net Income,26515000000.0,27528000000.0,31978000000.0,17894000000.0
Net Income Including Noncontrolling Interests,26515000000.0,27528000000.0,31978000000.0,17894000000.0
Net Income Continuous Operations,26515000000.0,27528000000.0,31978000000.0,17894000000.0
Tax Provision,1827000000.0,3441000000.0,1998000000.0,1101000000.0
Pretax Income,28342000000.0,30969000000.0,33976000000.0,18995000000.0
Special Income Charges,-2100000000.0,,,
Other Special Charges,2100000000.0,,,
Gain On Sale Of Security,0.0,0.0,0.0,0.0
Selling General And Administration,47715000000.0,45946000000.0,45049000000.0,41156000000.0
Selling And Marketing Expense,5535000000.0,5478000000.0,5820000000.0,5134000000.0
General And Administrative Expense,42180000000.0,40468000000.0,39229000000.0,36022000000.0
Other Gand A,3850000000.0,4021000000.0,3089000000.0,3297000000.0
Salaries And Wages,38330000000.0,36447000000.0,36140000000.0,32725000000.0
Total Revenue,98581000000.0,94950000000.0,89113000000.0,85528000000.0
Operating Revenue,98581000000.0,94950000000.0,89113000000.0,85528000000.0
Occupancy And Equipment,7164000000.0,7071000000.0,7138000000.0,7141000000.0
Professional Expense And Contract Services Expense,2159000000.0,2142000000.0,1775000000.0,1694000000.0
Other Non Interest Expense,6707000000.0,6279000000.0,5769000000.0,5222000000.0
