,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,403200.0,91889490.0,21348360.0,168132240.0
Tax Rate For Calcs,0.21,0.21,0.27,0.27
Normalized EBITDA,1701829000.0,1772356000.0,1697062000.0,1513681000.0
Total Unusual Items,1920000.0,437569000.0,79068000.0,622712000.0
Total Unusual Items Excluding Goodwill,1920000.0,437569000.0,79068000.0,622712000.0
Net Income From Continuing Operation Net Minority Interest,190215000.0,848947000.0,505195000.0,872727000.0
Reconciled Depreciation,832753000.0,752202000.0,720852000.0,685985000.0
Reconciled Cost Of Revenue,1214232000.0,1133121000.0,1030633000.0,1028110000.0
EBITDA,1703749000.0,2209925000.0,1776130000.0,2136393000.0
EBIT,870996000.0,1457723000.0,1055278000.0,1450408000.0
Net Interest Income,-509608000.0,-425199000.0,-417642000.0,-425764000.0
Interest Expense,579572000.0,437139000.0,423346000.0,431717000.0
Interest Income,69964000.0,11940000.0,5704000.0,5953000.0
Normalized Income,188698200.0,503267490.0,447475360.0,418147240.0
Net Income From Continuing And Discontinued Operation,190215000.0,848947000.0,505195000.0,872727000.0
Total Expenses,2234914000.0,2047151000.0,1915545000.0,1858833000.0
Rent Expense Supplemental,1183947000.0,1108070000.0,1021151000.0,1017208000.0
Diluted Average Shares,157201500.0,157136000.0,156459000.0,155518000.0
Basic Average Shares,156863500.0,156724250.0,156120750.0,155432250.0
Diluted EPS,1.20864,5.4,3.17,5.54
Basic EPS,1.21308,5.416737,3.178418,5.544866
Diluted NI Availto Com Stockholders,190215000.0,848056000.0,496223000.0,861479000.0
Average Dilution Earnings,,,,0.0
Net Income Common Stockholders,190215000.0,848056000.0,496223000.0,861479000.0
Otherunder Preferred Stock Dividend,0.0,891000.0,0.0,748000.0
Preferred Stock Dividends,,,8972000.0,10500000.0
Net Income,190215000.0,848947000.0,505195000.0,872727000.0
Minority Interests,-101209000.0,-171637000.0,-126737000.0,-145964000.0
Net Income Including Noncontrolling Interests,291424000.0,1020584000.0,631932000.0,1018691000.0
Net Income Continuous Operations,291424000.0,1020584000.0,631932000.0,1018691000.0
Pretax Income,291424000.0,1020584000.0,631932000.0,1018691000.0
Other Income Expense,-237623000.0,384353000.0,76498000.0,537602000.0
Other Non Operating Income Expenses,,6624000.0,,
Special Income Charges,-4313000.0,7153000.0,-50218000.0,-1531000.0
Gain On Sale Of Ppe,0.0,10058000.0,0.0,0.0
Other Special Charges,,,45182000.0,
Impairment Of Capital Assets,,,0.0,0.0
Restructuring And Mergern Acquisition,4313000.0,2905000.0,5036000.0,1531000.0
Earnings From Equity Interest,-239543000.0,-59840000.0,-2570000.0,-85110000.0
Gain On Sale Of Security,6233000.0,430416000.0,129286000.0,624243000.0
Net Non Operating Interest Income Expense,-509608000.0,-425199000.0,-417642000.0,-425764000.0
Interest Expense Non Operating,579572000.0,437139000.0,423346000.0,431717000.0
Interest Income Non Operating,69964000.0,11940000.0,5704000.0,5953000.0
Operating Income,1038655000.0,1061430000.0,973076000.0,906853000.0
Operating Expense,1018742000.0,911603000.0,881396000.0,828489000.0
Depreciation Amortization Depletion Income Statement,830813000.0,749775000.0,717336000.0,683751000.0
Depreciation And Amortization In Income Statement,830813000.0,749775000.0,717336000.0,683751000.0
Selling General And Administration,187929000.0,161828000.0,164060000.0,144738000.0
General And Administrative Expense,187929000.0,161828000.0,164060000.0,144738000.0
Other Gand A,170158000.0,146378000.0,151573000.0,133112000.0
Salaries And Wages,17771000.0,15450000.0,12487000.0,11626000.0
Gross Profit,2057397000.0,1973033000.0,1854472000.0,1735342000.0
Cost Of Revenue,1216172000.0,1135548000.0,1034149000.0,1030344000.0
Total Revenue,3273569000.0,3108581000.0,2888621000.0,2765686000.0
Operating Revenue,3255798000.0,3093131000.0,2876134000.0,2754060000.0
