,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,,2080338.266385,481415.929204,-10260000.0
Tax Rate For Calcs,,0.130021,0.120354,0.27
Normalized EBITDA,,1123000000.0,762000000.0,760000000.0
Total Unusual Items,,16000000.0,4000000.0,-38000000.0
Total Unusual Items Excluding Goodwill,,16000000.0,4000000.0,-38000000.0
Net Income From Continuing Operation Net Minority Interest,,823000000.0,497000000.0,1208000000.0
Reconciled Depreciation,,150000000.0,148000000.0,124000000.0
Reconciled Cost Of Revenue,,370000000.0,310000000.0,251000000.0
EBITDA,,1139000000.0,766000000.0,722000000.0
EBIT,,989000000.0,618000000.0,598000000.0
Net Interest Income,,-71000000.0,-65000000.0,-51000000.0
Interest Expense,,71000000.0,65000000.0,51000000.0
Normalized Income,,809080338.266385,493481415.929204,1235740000.0
Net Income From Continuing And Discontinued Operation,,823000000.0,497000000.0,1208000000.0
Total Expenses,,4016000000.0,3768000000.0,3161000000.0
Total Operating Income As Reported,,989000000.0,618000000.0,629000000.0
Diluted Average Shares,216000000.0,218000000.0,222000000.0,222000000.0
Basic Average Shares,214000000.0,216000000.0,220000000.0,219000000.0
Diluted EPS,4.19,3.78,2.24,5.44
Basic EPS,4.23,3.81,2.26,5.52
Diluted NI Availto Com Stockholders,,823000000.0,497000000.0,1208000000.0
Net Income Common Stockholders,,823000000.0,497000000.0,1208000000.0
Net Income,,823000000.0,497000000.0,1208000000.0
Net Income Including Noncontrolling Interests,,823000000.0,497000000.0,1208000000.0
Net Income Continuous Operations,,823000000.0,497000000.0,1208000000.0
Tax Provision,,123000000.0,68000000.0,-661000000.0
Pretax Income,,946000000.0,565000000.0,547000000.0
Other Income Expense,,28000000.0,12000000.0,-31000000.0
Other Non Operating Income Expenses,,12000000.0,8000000.0,7000000.0
Special Income Charges,,,0.0,0.0
Restructuring And Mergern Acquisition,,,0.0,0.0
Gain On Sale Of Security,,16000000.0,4000000.0,-38000000.0
Net Non Operating Interest Income Expense,,-71000000.0,-65000000.0,-51000000.0
Total Other Finance Cost,,71000000.0,65000000.0,
Interest Expense Non Operating,,71000000.0,65000000.0,51000000.0
Operating Income,,989000000.0,618000000.0,629000000.0
Operating Expense,,3536000000.0,3350000000.0,2824000000.0
Depreciation Amortization Depletion Income Statement,,40000000.0,40000000.0,38000000.0
Depreciation And Amortization In Income Statement,,40000000.0,40000000.0,38000000.0
Amortization,,40000000.0,40000000.0,38000000.0
Amortization Of Intangibles Income Statement,,40000000.0,40000000.0,38000000.0
Research And Development,,1219000000.0,1115000000.0,932000000.0
Selling General And Administration,,2277000000.0,2195000000.0,1854000000.0
Selling And Marketing Expense,,1745000000.0,1623000000.0,1440000000.0
General And Administrative Expense,,532000000.0,572000000.0,414000000.0
Other Gand A,,532000000.0,572000000.0,414000000.0
Gross Profit,,4525000000.0,3968000000.0,3453000000.0
Cost Of Revenue,,480000000.0,418000000.0,337000000.0
Total Revenue,,5005000000.0,4386000000.0,3790000000.0
Operating Revenue,,4716000000.0,4136000000.0,3564000000.0
