,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,2646739.187783,6837019.854329,3281132.488325,86859810.0
Tax Rate For Calcs,0.010817,0.012724,0.005676,0.27
Normalized EBITDA,1716871000.0,1658789000.0,1411002000.0,1424238000.0
Total Unusual Items,244677000.0,537347000.0,578098000.0,321703000.0
Total Unusual Items Excluding Goodwill,244677000.0,537347000.0,578098000.0,321703000.0
Net Income From Continuing Operation Net Minority Interest,928825000.0,1136775000.0,1004299000.0,827630000.0
Reconciled Depreciation,816965000.0,814978000.0,758596000.0,707331000.0
Reconciled Cost Of Revenue,988132000.0,919114000.0,853942000.0,823102000.0
EBITDA,1961548000.0,2196136000.0,1989100000.0,1745941000.0
EBIT,1144583000.0,1381158000.0,1230504000.0,1038610000.0
Net Interest Income,-205992000.0,-230074000.0,-220415000.0,-214151000.0
Interest Expense,205992000.0,230074000.0,220415000.0,214151000.0
Normalized Income,686794739.187783,606265019.854329,429482132.488325,592786810.0
Net Income From Continuing And Discontinued Operation,928825000.0,1136775000.0,1004299000.0,827630000.0
Total Expenses,1881631000.0,1808156000.0,1682149000.0,1590776000.0
Diluted Average Shares,141643788.0,139975087.0,139717399.0,140435195.0
Basic Average Shares,141307186.0,139891551.0,139681493.0,140426390.0
Diluted EPS,6.56,8.12,7.19,5.89
Basic EPS,6.56,8.13,7.19,5.89
Diluted NI Availto Com Stockholders,928850000.0,1136823000.0,1004347000.0,827678000.0
Average Dilution Earnings,25000.0,48000.0,48000.0,48000.0
Net Income Common Stockholders,927162000.0,1134684000.0,1002199000.0,825675000.0
Otherunder Preferred Stock Dividend,1663000.0,2091000.0,2100000.0,1955000.0
Net Income,928825000.0,1136775000.0,1004299000.0,827630000.0
Minority Interests,387000.0,337000.0,-57000.0,-76000.0
Net Income Including Noncontrolling Interests,928438000.0,1136438000.0,1004356000.0,827706000.0
Net Income Continuous Operations,928438000.0,1136438000.0,1004356000.0,827706000.0
Tax Provision,10153000.0,14646000.0,5733000.0,-3247000.0
Pretax Income,938591000.0,1151084000.0,1010089000.0,824459000.0
Other Income Expense,258305000.0,595868000.0,617803000.0,328125000.0
Other Non Operating Income Expenses,174000.0,5127000.0,1120000.0,-12399000.0
Special Income Charges,-42747000.0,-18211000.0,-24137000.0,-21732000.0
Gain On Sale Of Ppe,,,,340444000.0
Other Special Charges,9268000.0,1646000.0,20906000.0,9333000.0
Restructuring And Mergern Acquisition,33479000.0,16565000.0,3231000.0,12399000.0
Earnings From Equity Interest,13454000.0,53394000.0,38585000.0,6422000.0
Gain On Sale Of Security,287424000.0,555558000.0,602235000.0,343435000.0
Net Non Operating Interest Income Expense,-205992000.0,-230074000.0,-220415000.0,-214151000.0
Interest Expense Non Operating,205992000.0,230074000.0,220415000.0,214151000.0
Operating Income,886278000.0,785290000.0,612701000.0,710485000.0
Operating Expense,893499000.0,889042000.0,828207000.0,767674000.0
Depreciation Amortization Depletion Income Statement,816965000.0,814978000.0,758596000.0,707331000.0
Depreciation And Amortization In Income Statement,816965000.0,814978000.0,758596000.0,707331000.0
Depreciation Income Statement,816965000.0,814978000.0,758596000.0,707331000.0
Research And Development,,16565000.0,3231000.0,12399000.0
Selling General And Administration,76534000.0,74064000.0,69611000.0,60343000.0
General And Administrative Expense,76534000.0,74064000.0,69611000.0,60343000.0
Other Gand A,76534000.0,74064000.0,69611000.0,60343000.0
Gross Profit,1779777000.0,1674332000.0,1440908000.0,1478159000.0
Cost Of Revenue,988132000.0,919114000.0,853942000.0,823102000.0
Total Revenue,2767909000.0,2593446000.0,2294850000.0,2301261000.0
Operating Revenue,2767909000.0,2593446000.0,2294850000.0,2301261000.0
