,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,38354154.0,38537635.0,36137864.0,36227061.0
Ordinary Shares Number,230930096.0,230050658.0,231662296.0,230519187.0
Share Issued,269284250.0,268588293.0,267800160.0,266746248.0
Net Debt,2903543000.0,2039621000.0,2197469000.0,1200903000.0
Total Debt,3374402000.0,2431373000.0,2720695000.0,2458673000.0
Tangible Book Value,-1882755000.0,-1238135000.0,-1735471000.0,-899279000.0
Invested Capital,12043538000.0,9861519000.0,9416125000.0,8363071000.0
Working Capital,-57905000.0,963856000.0,565451000.0,1446555000.0
Net Tangible Assets,-1882755000.0,-1238135000.0,-1735471000.0,-899279000.0
Capital Lease Obligations,61055000.0,46366000.0,176454000.0,44948000.0
Common Stock Equity,8730191000.0,7476512000.0,6871884000.0,5949346000.0
Total Capitalization,10625623000.0,9635440000.0,9101032000.0,8230787000.0
Total Equity Gross Minority Interest,8730191000.0,7476512000.0,6871884000.0,5949346000.0
Stockholders Equity,8730191000.0,7476512000.0,6871884000.0,5949346000.0
Gains Losses Not Affecting Retained Earnings,-484942000.0,-574945000.0,-470444000.0,-504468000.0
Other Equity Adjustments,-484942000.0,-574945000.0,-470444000.0,-504468000.0
Treasury Stock,1896613000.0,1902964000.0,1573000000.0,1565270000.0
Retained Earnings,9940343000.0,8857485000.0,7900113000.0,7094656000.0
Additional Paid In Capital,1168694000.0,1094236000.0,1012526000.0,921752000.0
Capital Stock,2709000.0,2700000.0,2689000.0,2676000.0
Common Stock,2709000.0,2700000.0,2689000.0,2676000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6293342000.0,4954608000.0,5026303000.0,4408137000.0
Total Non Current Liabilities Net Minority Interest,3410769000.0,3390406000.0,3462989000.0,3332222000.0
Other Non Current Liabilities,678642000.0,537211000.0,385065000.0,517303000.0
Non Current Deferred Liabilities,836695000.0,694267000.0,719675000.0,533478000.0
Non Current Deferred Taxes Liabilities,836695000.0,694267000.0,719675000.0,533478000.0
Long Term Debt And Capital Lease Obligation,1895432000.0,2158928000.0,2358249000.0,2281441000.0
Long Term Capital Lease Obligation,,129227000.0,129101000.0,
Long Term Debt,1895432000.0,2158928000.0,2229148000.0,2281441000.0
Current Liabilities,2882573000.0,1564202000.0,1563314000.0,1075915000.0
Current Deferred Liabilities,375513000.0,357674000.0,298728000.0,194633000.0
Current Deferred Revenue,375513000.0,357674000.0,298728000.0,194633000.0
Current Debt And Capital Lease Obligation,1478970000.0,272445000.0,362446000.0,177232000.0
Current Capital Lease Obligation,61055000.0,46366000.0,47353000.0,44948000.0
Current Debt,1417915000.0,226079000.0,315093000.0,132284000.0
Other Current Borrowings,1417915000.0,226079000.0,315093000.0,132284000.0
Pensionand Other Post Retirement Benefit Plans Current,228389000.0,213478000.0,205994000.0,124347000.0
Payables And Accrued Expenses,799701000.0,720605000.0,696146000.0,579703000.0
Current Accrued Expenses,213546000.0,175300000.0,189990000.0,180437000.0
Payables,586155000.0,545305000.0,506156000.0,399266000.0
Total Tax Payable,69567000.0,48171000.0,35904000.0,38896000.0
Income Tax Payable,69567000.0,48171000.0,35904000.0,38896000.0
Accounts Payable,516588000.0,497134000.0,470252000.0,360370000.0
Total Assets,15023533000.0,12431120000.0,11898187000.0,10357483000.0
Total Non Current Assets,12198865000.0,9903062000.0,9769422000.0,7835013000.0
Other Non Current Assets,464903000.0,382479000.0,375005000.0,292625000.0
Investments And Advances,,382479000.0,375005000.0,292625000.0
Goodwill And Other Intangible Assets,10612946000.0,8714647000.0,8607355000.0,6848625000.0
Other Intangible Assets,4165317000.0,3342085000.0,3368629000.0,2623719000.0
Goodwill,6447629000.0,5372562000.0,5238726000.0,4224906000.0
Net PPE,1121016000.0,805936000.0,787062000.0,693763000.0
Accumulated Depreciation,-1110619000.0,-985553000.0,-917883000.0,-928429000.0
Gross PPE,2231635000.0,1791489000.0,1704945000.0,1622192000.0
Other Properties,229723000.0,170295000.0,169924000.0,167233000.0
Machinery Furniture Equipment,1479702000.0,1199600000.0,1149316000.0,1119419000.0
Buildings And Improvements,455015000.0,365679000.0,343996000.0,302158000.0
Land And Improvements,67195000.0,55915000.0,41709000.0,33382000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2824668000.0,2528058000.0,2128765000.0,2522470000.0
Other Current Assets,269461000.0,219053000.0,183605000.0,153005000.0
Inventory,1132471000.0,1044284000.0,769175000.0,559171000.0
Finished Goods,136003000.0,130989000.0,89985000.0,81619000.0
Work In Process,165914000.0,138043000.0,122356000.0,102945000.0
Raw Materials,830554000.0,775252000.0,556834000.0,374607000.0
Receivables,1012932000.0,919335000.0,829213000.0,597472000.0
Accounts Receivable,1012932000.0,919335000.0,829213000.0,597472000.0
Allowance For Doubtful Accounts Receivable,-13200000.0,-14100000.0,-11200000.0,-12700000.0
Gross Accounts Receivable,1026132000.0,933435000.0,840413000.0,610172000.0
Cash Cash Equivalents And Short Term Investments,409804000.0,345386000.0,346772000.0,1212822000.0
Cash And Cash Equivalents,409804000.0,345386000.0,346772000.0,1212822000.0
