,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,367551366.0,368036369.0,360101024.0,351938709.0
Ordinary Shares Number,315690035.0,314108039.0,320843843.0,327585616.0
Share Issued,683241401.0,682144408.0,680944867.0,679524325.0
Net Debt,7874000000.0,8400000000.0,7160000000.0,6434000000.0
Total Debt,8569000000.0,8948000000.0,8157000000.0,8095000000.0
Tangible Book Value,-1830000000.0,-2191000000.0,-2439000000.0,-3092000000.0
Invested Capital,12338000000.0,12409000000.0,11350000000.0,11075000000.0
Working Capital,-1302000000.0,-1519000000.0,-730000000.0,231000000.0
Net Tangible Assets,-1830000000.0,-2191000000.0,-2439000000.0,-3092000000.0
Capital Lease Obligations,,452000000.0,434000000.0,295000000.0
Common Stock Equity,3769000000.0,3461000000.0,3627000000.0,3275000000.0
Total Capitalization,11273000000.0,11001000000.0,11337000000.0,11058000000.0
Total Equity Gross Minority Interest,3837000000.0,3527000000.0,3685000000.0,3337000000.0
Minority Interest,68000000.0,66000000.0,58000000.0,62000000.0
Stockholders Equity,3769000000.0,3461000000.0,3627000000.0,3275000000.0
Gains Losses Not Affecting Retained Earnings,-916000000.0,-679000000.0,-582000000.0,-954000000.0
Other Equity Adjustments,-916000000.0,-679000000.0,-582000000.0,-954000000.0
Treasury Stock,4390000000.0,4429000000.0,3854000000.0,3130000000.0
Retained Earnings,7763000000.0,7309000000.0,6843000000.0,6192000000.0
Capital Stock,1312000000.0,1260000000.0,1220000000.0,1167000000.0
Common Stock,1312000000.0,1260000000.0,1220000000.0,1167000000.0
Total Liabilities Net Minority Interest,15466000000.0,16382000000.0,16029000000.0,14915000000.0
Total Non Current Liabilities Net Minority Interest,9281000000.0,9374000000.0,10076000000.0,10471000000.0
Other Non Current Liabilities,458000000.0,447000000.0,144000000.0,209000000.0
Employee Benefits,898000000.0,847000000.0,1205000000.0,1613000000.0
Non Current Deferred Liabilities,421000000.0,540000000.0,665000000.0,634000000.0
Non Current Deferred Taxes Liabilities,421000000.0,540000000.0,665000000.0,634000000.0
Long Term Debt And Capital Lease Obligation,7504000000.0,7540000000.0,8062000000.0,8015000000.0
Long Term Capital Lease Obligation,,359000000.0,352000000.0,232000000.0
Long Term Debt,7504000000.0,7540000000.0,7710000000.0,7783000000.0
Current Liabilities,6185000000.0,7008000000.0,5953000000.0,4444000000.0
Other Current Liabilities,1034000000.0,981000000.0,750000000.0,587000000.0
Current Debt And Capital Lease Obligation,1065000000.0,1408000000.0,95000000.0,80000000.0
Current Capital Lease Obligation,,93000000.0,82000000.0,63000000.0
Current Debt,1065000000.0,1408000000.0,13000000.0,17000000.0
Other Current Borrowings,,1406000000.0,13000000.0,17000000.0
Pensionand Other Post Retirement Benefit Plans Current,333000000.0,236000000.0,349000000.0,347000000.0
Payables And Accrued Expenses,3753000000.0,4383000000.0,4759000000.0,3430000000.0
