,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,-1590844.0,33390.0,37297.379837,-4007070.0
Tax Rate For Calcs,0.274,0.21,0.015912,0.27
Normalized EBITDA,61699000.0,73649000.0,74518000.0,-24197000.0
Total Unusual Items,-5806000.0,159000.0,2344000.0,-14841000.0
Total Unusual Items Excluding Goodwill,-5806000.0,159000.0,2344000.0,-14841000.0
Net Income From Continuing Operation Net Minority Interest,27854000.0,89123000.0,56713000.0,-64538000.0
Reconciled Depreciation,13833000.0,15381000.0,17226000.0,21477000.0
Reconciled Cost Of Revenue,269393000.0,273240000.0,255197000.0,214081000.0
EBITDA,55893000.0,73808000.0,76862000.0,-39038000.0
EBIT,42060000.0,58427000.0,59636000.0,-60515000.0
Net Interest Income,2137000.0,-251000.0,-4350000.0,-3917000.0
Interest Expense,,251000.0,4350000.0,3917000.0
Normalized Income,32069156.0,88997390.0,54406297.379837,-53704070.0
Net Income From Continuing And Discontinued Operation,27854000.0,89123000.0,56713000.0,-64538000.0
Total Expenses,479755000.0,487411000.0,445385000.0,364620000.0
Total Operating Income As Reported,41944000.0,58586000.0,61980000.0,-60515000.0
Diluted Average Shares,64305000.0,66890000.0,68031000.0,51317000.0
Basic Average Shares,61018000.0,62825000.0,63401000.0,51317000.0
Diluted EPS,0.43,1.33,0.83,-1.26
Basic EPS,0.46,1.42,0.89,-1.26
Diluted NI Availto Com Stockholders,27854000.0,89123000.0,56713000.0,-64538000.0
Net Income Common Stockholders,27854000.0,89123000.0,56713000.0,-64538000.0
Net Income,27854000.0,89123000.0,56713000.0,-64538000.0
Net Income Including Noncontrolling Interests,27854000.0,89123000.0,56713000.0,-64538000.0
Net Income Continuous Operations,27854000.0,89123000.0,56713000.0,-64538000.0
Tax Provision,10537000.0,-30788000.0,917000.0,106000.0
Pretax Income,38391000.0,58335000.0,57630000.0,-64432000.0
Other Income Expense,-5806000.0,159000.0,2344000.0,-14841000.0
Special Income Charges,-5806000.0,159000.0,2344000.0,-14841000.0
Other Special Charges,5690000.0,,,
Impairment Of Capital Assets,116000.0,-159000.0,-2344000.0,14841000.0
Restructuring And Mergern Acquisition,,,,0.0
Net Non Operating Interest Income Expense,2137000.0,-251000.0,-4350000.0,-3917000.0
Total Other Finance Cost,-2137000.0,251000.0,4350000.0,
Interest Expense Non Operating,,251000.0,4350000.0,3917000.0
Operating Income,42060000.0,58427000.0,59636000.0,-45674000.0
Operating Expense,210362000.0,214171000.0,190188000.0,150539000.0
Depreciation Amortization Depletion Income Statement,13833000.0,15381000.0,17226000.0,21477000.0
Depreciation And Amortization In Income Statement,13833000.0,15381000.0,17226000.0,21477000.0
Selling General And Administration,196529000.0,198790000.0,172962000.0,129062000.0
Gross Profit,252422000.0,272598000.0,249824000.0,104865000.0
Cost Of Revenue,269393000.0,273240000.0,255197000.0,214081000.0
Total Revenue,521815000.0,545838000.0,505021000.0,318946000.0
Operating Revenue,521815000.0,545838000.0,505021000.0,318946000.0
