,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,363016.0,363016.0,,223823.0
Ordinary Shares Number,215800650.0,214671754.0,213779848.0,208049417.0
Share Issued,216163666.0,215034770.0,213779848.0,208273240.0
Net Debt,11284000000.0,11729000000.0,12722000000.0,12364000000.0
Total Debt,25071000000.0,25427000000.0,26265000000.0,26488000000.0
Tangible Book Value,-10961000000.0,-12005000000.0,-11516000000.0,-9131000000.0
Invested Capital,16841000000.0,16480000000.0,18272000000.0,19156000000.0
Working Capital,-645000000.0,-566000000.0,667000000.0,3550000000.0
Net Tangible Assets,-10961000000.0,-12005000000.0,-11516000000.0,-9131000000.0
Capital Lease Obligations,12782000000.0,12660000000.0,12473000000.0,12348000000.0
Common Stock Equity,4552000000.0,3713000000.0,4480000000.0,5016000000.0
Total Capitalization,16776000000.0,16372000000.0,18202000000.0,19089000000.0
Total Equity Gross Minority Interest,4720000000.0,3751000000.0,4541000000.0,5034000000.0
Minority Interest,168000000.0,38000000.0,61000000.0,18000000.0
Stockholders Equity,4552000000.0,3713000000.0,4480000000.0,5016000000.0
Gains Losses Not Affecting Retained Earnings,97000000.0,92000000.0,36000000.0,34000000.0
Other Equity Adjustments,97000000.0,92000000.0,36000000.0,34000000.0
Treasury Stock,23000000.0,23000000.0,23000000.0,9000000.0
Retained Earnings,-2523000000.0,-3309000000.0,-2410000000.0,-1391000000.0
Additional Paid In Capital,7001000000.0,6953000000.0,6877000000.0,6382000000.0
Capital Stock,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0
Preferred Stock,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,28646000000.0,29776000000.0,33490000000.0,31351000000.0
Total Non Current Liabilities Net Minority Interest,25956000000.0,27108000000.0,28193000000.0,28838000000.0
Other Non Current Liabilities,871000000.0,852000000.0,936000000.0,1304000000.0
Non Current Deferred Liabilities,102000000.0,987000000.0,1111000000.0,1166000000.0
Non Current Deferred Taxes Liabilities,102000000.0,987000000.0,1111000000.0,1166000000.0
Long Term Debt And Capital Lease Obligation,24983000000.0,25269000000.0,26146000000.0,26368000000.0
Long Term Capital Lease Obligation,12759000000.0,12610000000.0,12424000000.0,12295000000.0
Long Term Debt,12224000000.0,12659000000.0,13722000000.0,14073000000.0
Current Liabilities,2690000000.0,2668000000.0,5297000000.0,2513000000.0
Other Current Liabilities,,,2680000000.0,787000000.0
Current Deferred Liabilities,749000000.0,747000000.0,614000000.0,251000000.0
Current Deferred Revenue,749000000.0,747000000.0,614000000.0,251000000.0
Current Debt And Capital Lease Obligation,88000000.0,158000000.0,119000000.0,120000000.0
Current Capital Lease Obligation,23000000.0,50000000.0,49000000.0,53000000.0
Current Debt,65000000.0,108000000.0,70000000.0,67000000.0
Other Current Borrowings,65000000.0,108000000.0,70000000.0,67000000.0
Current Provisions,200000000.0,203000000.0,221000000.0,223000000.0
Payables And Accrued Expenses,1653000000.0,1560000000.0,1663000000.0,1132000000.0
Current Accrued Expenses,1043000000.0,1051000000.0,1226000000.0,793000000.0
Interest Payable,369000000.0,318000000.0,320000000.0,229000000.0
Payables,610000000.0,509000000.0,437000000.0,339000000.0
Total Tax Payable,202000000.0,195000000.0,183000000.0,172000000.0
Accounts Payable,408000000.0,314000000.0,254000000.0,167000000.0
Total Assets,33366000000.0,33527000000.0,38031000000.0,36385000000.0
Total Non Current Assets,31321000000.0,31425000000.0,32067000000.0,30322000000.0
Other Non Current Assets,848000000.0,1015000000.0,650000000.0,810000000.0
Non Current Deferred Assets,47000000.0,0.0,,
Non Current Deferred Taxes Assets,47000000.0,0.0,,
Investments And Advances,157000000.0,94000000.0,158000000.0,173000000.0
Long Term Equity Investment,157000000.0,94000000.0,158000000.0,173000000.0
Investmentsin Associatesat Cost,,,158000000.0,173000000.0
Goodwill And Other Intangible Assets,15513000000.0,15718000000.0,15996000000.0,14147000000.0
Other Intangible Assets,4523000000.0,4714000000.0,4920000000.0,4283000000.0
Goodwill,10990000000.0,11004000000.0,11076000000.0,9864000000.0
Net PPE,14756000000.0,14598000000.0,15263000000.0,15192000000.0
Accumulated Depreciation,-4046000000.0,-2993000000.0,-2002000000.0,-1048000000.0
Gross PPE,18802000000.0,17591000000.0,17265000000.0,16240000000.0
Construction In Progress,762000000.0,351000000.0,395000000.0,118000000.0
Other Properties,,639000000.0,662000000.0,457000000.0
Machinery Furniture Equipment,2409000000.0,2054000000.0,1650000000.0,1419000000.0
Buildings And Improvements,13543000000.0,13094000000.0,12433000000.0,12059000000.0
Land And Improvements,2088000000.0,2092000000.0,2125000000.0,2187000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2045000000.0,2102000000.0,5964000000.0,6063000000.0
Other Current Assets,264000000.0,263000000.0,290000000.0,
Assets Held For Sale Current,,0.0,3771000000.0,1583000000.0
Restricted Cash,122000000.0,131000000.0,319000000.0,2021000000.0
Prepaid Assets,,,290000000.0,253000000.0
Inventory,46000000.0,59000000.0,42000000.0,44000000.0
Receivables,608000000.0,611000000.0,472000000.0,386000000.0
Duefrom Related Parties Current,,,0.0,44000000.0
Accounts Receivable,608000000.0,611000000.0,472000000.0,342000000.0
Allowance For Doubtful Accounts Receivable,-93000000.0,-118000000.0,-130000000.0,-138000000.0
Gross Accounts Receivable,701000000.0,729000000.0,602000000.0,480000000.0
Cash Cash Equivalents And Short Term Investments,1005000000.0,1038000000.0,1070000000.0,1776000000.0
Cash And Cash Equivalents,1005000000.0,1038000000.0,1070000000.0,1776000000.0
