,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,20220227.0,20220227.0,20220227.0,20220227.0
Ordinary Shares Number,75301424.0,71474581.0,70896856.0,63766555.0
Share Issued,95521651.0,91694808.0,91117083.0,83986782.0
Net Debt,78568000.0,320283000.0,,
Total Debt,710663000.0,711110000.0,20440000.0,
Tangible Book Value,1534550000.0,1211350000.0,988787000.0,941602000.0
Invested Capital,2289147000.0,1942458000.0,1047849000.0,976255000.0
Working Capital,1596680000.0,1202632000.0,690969000.0,725621000.0
Net Tangible Assets,1534550000.0,1211350000.0,988787000.0,941602000.0
Capital Lease Obligations,33550000.0,37143000.0,20440000.0,
Common Stock Equity,1612034000.0,1268491000.0,1047849000.0,976255000.0
Total Capitalization,2289147000.0,1942458000.0,1047849000.0,976255000.0
Total Equity Gross Minority Interest,1612034000.0,1268491000.0,1047849000.0,976255000.0
Stockholders Equity,1612034000.0,1268491000.0,1047849000.0,976255000.0
Gains Losses Not Affecting Retained Earnings,-10679000.0,-7179000.0,-1317000.0,141000.0
Other Equity Adjustments,-10679000.0,-7179000.0,-1317000.0,141000.0
Treasury Stock,155947000.0,155947000.0,155947000.0,155947000.0
Retained Earnings,431249000.0,257022000.0,109883000.0,169901000.0
Additional Paid In Capital,1347410000.0,1174594000.0,1095229000.0,962159000.0
Capital Stock,1000.0,1000.0,1000.0,1000.0
Common Stock,1000.0,1000.0,1000.0,1000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,1824811000.0,1583403000.0,640361000.0,404768000.0
Total Non Current Liabilities Net Minority Interest,1024842000.0,980757000.0,221840000.0,148437000.0
Other Non Current Liabilities,20985000.0,15358000.0,9189000.0,31834000.0
Non Current Deferred Liabilities,293194000.0,254289000.0,192211000.0,116603000.0
Non Current Deferred Revenue,281852000.0,248003000.0,185721000.0,111222000.0
Non Current Deferred Taxes Liabilities,0.0,1000.0,811000.0,649000.0
Long Term Debt And Capital Lease Obligation,710663000.0,711110000.0,20440000.0,
Long Term Capital Lease Obligation,33550000.0,37143000.0,20440000.0,
Long Term Debt,677113000.0,673967000.0,,
Current Liabilities,799969000.0,602646000.0,418521000.0,256331000.0
Other Current Liabilities,9787000.0,6358000.0,6540000.0,5431000.0
Current Deferred Liabilities,513626000.0,380436000.0,276054000.0,166915000.0
Current Deferred Revenue,513626000.0,380436000.0,276054000.0,166915000.0
Current Provisions,,811000.0,2822000.0,769000.0
Payables And Accrued Expenses,276556000.0,215852000.0,135927000.0,83985000.0
Current Accrued Expenses,182446000.0,142375000.0,99971000.0,55995000.0
Payables,94110000.0,73477000.0,35956000.0,27990000.0
Total Tax Payable,5784000.0,13559000.0,3736000.0,3848000.0
Accounts Payable,88326000.0,59918000.0,32220000.0,24142000.0
Total Assets,3436845000.0,2851894000.0,1688210000.0,1381023000.0
Total Non Current Assets,1040196000.0,1046616000.0,578720000.0,399071000.0
Other Non Current Assets,19229000.0,13513000.0,17034000.0,13443000.0
Non Current Prepaid Assets,,,11701000.0,8727000.0
Non Current Deferred Assets,394767000.0,264599000.0,185136000.0,78225000.0
Non Current Deferred Taxes Assets,229513000.0,156866000.0,127193000.0,45770000.0
Non Current Note Receivables,2588000.0,5210000.0,11256000.0,22457000.0
Non Current Accounts Receivable,77710000.0,45170000.0,29753000.0,20099000.0
Financial Assets,,,,2211000.0
Investments And Advances,231730000.0,452770000.0,114752000.0,102392000.0
Other Investments,231730000.0,452770000.0,114752000.0,102392000.0
Long Term Equity Investment,,,,9500000.0
Investmentsin Associatesat Cost,,,,9500000.0
Goodwill And Other Intangible Assets,77484000.0,57141000.0,59062000.0,34653000.0
Other Intangible Assets,19539000.0,12158000.0,15470000.0,9448000.0
Goodwill,57945000.0,44983000.0,43592000.0,25205000.0
Net PPE,236688000.0,208213000.0,161727000.0,127802000.0
Accumulated Depreciation,-105224000.0,-77895000.0,-58784000.0,-47185000.0
Gross PPE,341912000.0,286108000.0,220511000.0,174987000.0
Construction In Progress,55397000.0,62283000.0,25258000.0,13479000.0
Other Properties,141400000.0,95540000.0,77360000.0,59847000.0
Machinery Furniture Equipment,61411000.0,50799000.0,37313000.0,23697000.0
Buildings And Improvements,32092000.0,25874000.0,25712000.0,20912000.0
Land And Improvements,51612000.0,51612000.0,54868000.0,57052000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2396649000.0,1805278000.0,1109490000.0,981952000.0
Other Current Assets,112786000.0,73022000.0,56540000.0,36883000.0
Prepaid Assets,,,56540000.0,36883000.0
Inventory,269855000.0,202471000.0,108688000.0,89958000.0
Finished Goods,165743000.0,129731000.0,70421000.0,50764000.0
Raw Materials,104112000.0,72740000.0,38267000.0,39194000.0
Receivables,693469000.0,555092000.0,501240000.0,293146000.0
Other Receivables,275779000.0,196902000.0,180421000.0,63945000.0
Accounts Receivable,417690000.0,358190000.0,320819000.0,229201000.0
Allowance For Doubtful Accounts Receivable,-2392000.0,-2176000.0,-2203000.0,-2105000.0
Gross Accounts Receivable,420082000.0,360366000.0,323022000.0,231306000.0
Cash Cash Equivalents And Short Term Investments,1320539000.0,974693000.0,443022000.0,561965000.0
Other Short Term Investments,721994000.0,621009000.0,86690000.0,406525000.0
Cash And Cash Equivalents,598545000.0,353684000.0,356332000.0,155440000.0
Cash Equivalents,191802000.0,209940000.0,2844000.0,39336000.0
Cash Financial,406743000.0,143744000.0,353488000.0,116107000.0
