,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Tax Effect Of Unusual Items,-202400000.0,-224070000.0,69561357.70235,585900000.0
Tax Rate For Calcs,0.16,0.21,0.057441,0.27
Normalized EBITDA,11223000000.0,6711000000.0,2635000000.0,1131000000.0
Total Unusual Items,-1265000000.0,-1067000000.0,1211000000.0,2170000000.0
Total Unusual Items Excluding Goodwill,-1265000000.0,-1067000000.0,1211000000.0,2170000000.0
Net Income From Continuing Operation Net Minority Interest,4136000000.0,208000000.0,1444000000.0,4072000000.0
Reconciled Depreciation,3959000000.0,3786000000.0,3298000000.0,2846000000.0
Reconciled Cost Of Revenue,8541000000.0,8360000000.0,7026000000.0,5438000000.0
EBITDA,9958000000.0,5644000000.0,3846000000.0,3301000000.0
EBIT,5999000000.0,1858000000.0,548000000.0,455000000.0
Normalized Income,5198600000.0,1050930000.0,302561357.70235,2487900000.0
Net Income From Continuing And Discontinued Operation,4136000000.0,208000000.0,1444000000.0,4072000000.0
Total Expenses,28858000000.0,29494000000.0,25944000000.0,20797000000.0
Total Operating Income As Reported,5011000000.0,1030000000.0,548000000.0,455000000.0
Diluted Average Shares,984000000.0,997000000.0,974000000.0,930000000.0
Basic Average Shares,974000000.0,992000000.0,955000000.0,908000000.0
Diluted EPS,4.2,0.21,1.48,4.38
Basic EPS,4.25,0.21,1.51,4.48
Diluted NI Availto Com Stockholders,4136000000.0,208000000.0,1444000000.0,4072000000.0
Net Income Common Stockholders,4136000000.0,208000000.0,1444000000.0,4072000000.0
Net Income,4136000000.0,208000000.0,1444000000.0,4072000000.0
Net Income Including Noncontrolling Interests,4136000000.0,208000000.0,1444000000.0,4072000000.0
Net Income Continuous Operations,4136000000.0,208000000.0,1444000000.0,4072000000.0
Tax Provision,814000000.0,452000000.0,88000000.0,-1511000000.0
Pretax Income,4950000000.0,660000000.0,1532000000.0,2561000000.0
Other Income Expense,-1049000000.0,-1198000000.0,984000000.0,2106000000.0
Other Non Operating Income Expenses,216000000.0,-131000000.0,-227000000.0,-64000000.0
Special Income Charges,-1454000000.0,-1319000000.0,-51000000.0,-124000000.0
Write Off,466000000.0,491000000.0,51000000.0,124000000.0
Restructuring And Mergern Acquisition,988000000.0,828000000.0,0.0,0.0
Gain On Sale Of Security,189000000.0,252000000.0,1262000000.0,2294000000.0
Operating Income,5999000000.0,1858000000.0,548000000.0,455000000.0
Operating Expense,20317000000.0,21134000000.0,18918000000.0,15359000000.0
Depreciation Amortization Depletion Income Statement,891000000.0,916000000.0,727000000.0,
Depreciation And Amortization In Income Statement,891000000.0,916000000.0,727000000.0,
Amortization,891000000.0,916000000.0,727000000.0,
Amortization Of Intangibles Income Statement,891000000.0,916000000.0,727000000.0,
Research And Development,4906000000.0,5055000000.0,4465000000.0,3598000000.0
Selling General And Administration,15411000000.0,16079000000.0,14453000000.0,11761000000.0
Selling And Marketing Expense,12877000000.0,13526000000.0,11855000000.0,9674000000.0
General And Administrative Expense,2534000000.0,2553000000.0,2598000000.0,2087000000.0
Other Gand A,2534000000.0,2553000000.0,2598000000.0,2087000000.0
Salaries And Wages,1062000000.0,1256000000.0,1104000000.0,
Gross Profit,26316000000.0,22992000000.0,19466000000.0,15814000000.0
Cost Of Revenue,8541000000.0,8360000000.0,7026000000.0,5438000000.0
Total Revenue,34857000000.0,31352000000.0,26492000000.0,21252000000.0
Operating Revenue,34857000000.0,31352000000.0,26492000000.0,21252000000.0
