,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Free Cash Flow,32176000.0,50302000.0,70269000.0,-5471000.0
Repurchase Of Capital Stock,-24541000.0,-12728000.0,0.0,0.0
Repayment Of Debt,0.0,0.0,-132530000.0,0.0
Issuance Of Debt,0.0,0.0,57797000.0,0.0
Issuance Of Capital Stock,0.0,0.0,4375000.0,0.0
Capital Expenditure,-17418000.0,-9642000.0,-5272000.0,-4243000.0
End Cash Position,27590000.0,52074000.0,15506000.0,18997000.0
Beginning Cash Position,52074000.0,15506000.0,18997000.0,4338000.0
Changes In Cash,-24484000.0,36568000.0,-3491000.0,14659000.0
Financing Cash Flow,-24932000.0,-13734000.0,-73760000.0,20130000.0
Cash Flow From Continuing Financing Activities,-24932000.0,-13734000.0,-73760000.0,20130000.0
Net Other Financing Charges,-759000.0,-1845000.0,-4178000.0,-25000.0
Proceeds From Stock Option Exercised,368000.0,839000.0,776000.0,0.0
Net Common Stock Issuance,-24541000.0,-12728000.0,4375000.0,0.0
Common Stock Payments,-24541000.0,-12728000.0,0.0,0.0
Common Stock Issuance,0.0,0.0,4375000.0,0.0
Net Issuance Payments Of Debt,0.0,0.0,-74733000.0,20155000.0
Net Short Term Debt Issuance,0.0,0.0,-59733000.0,20155000.0
Short Term Debt Payments,0.0,0.0,-100030000.0,
Short Term Debt Issuance,0.0,0.0,40297000.0,20155000.0
Net Long Term Debt Issuance,0.0,0.0,-15000000.0,0.0
Long Term Debt Payments,0.0,0.0,-32500000.0,0.0
Long Term Debt Issuance,0.0,0.0,17500000.0,0.0
Investing Cash Flow,-49146000.0,-9642000.0,-5272000.0,-4243000.0
Cash Flow From Continuing Investing Activities,-49146000.0,-9642000.0,-5272000.0,-4243000.0
Net Investment Purchase And Sale,-31873000.0,0.0,0.0,
Sale Of Investment,48010000.0,0.0,0.0,
Purchase Of Investment,-79883000.0,0.0,0.0,
Net Intangibles Purchase And Sale,,,,0.0
Purchase Of Intangibles,,,,0.0
Net PPE Purchase And Sale,-17273000.0,-9642000.0,-5272000.0,-4243000.0
Sale Of PPE,145000.0,0.0,0.0,
Purchase Of PPE,-17418000.0,-9642000.0,-5272000.0,-4243000.0
Operating Cash Flow,49594000.0,59944000.0,75541000.0,-1228000.0
Cash Flow From Continuing Operating Activities,49594000.0,59944000.0,75541000.0,-1228000.0
Change In Working Capital,-10137000.0,-14804000.0,1164000.0,25018000.0
Change In Other Working Capital,-3563000.0,-7510000.0,-14959000.0,-2440000.0
Change In Other Current Liabilities,,,,-2440000.0
Change In Other Current Assets,29000.0,-80000.0,407000.0,613000.0
Change In Payables And Accrued Expense,-14759000.0,4235000.0,11072000.0,2456000.0
Change In Accrued Expense,-4564000.0,1852000.0,12998000.0,7128000.0
Change In Payable,-10195000.0,2383000.0,-1926000.0,-4672000.0
Change In Account Payable,-10195000.0,2383000.0,-1926000.0,-4672000.0
Change In Prepaid Assets,-1094000.0,-599000.0,-2926000.0,7194000.0
Change In Inventory,12036000.0,-11240000.0,3264000.0,17392000.0
Change In Receivables,-2786000.0,390000.0,4306000.0,-197000.0
Changes In Account Receivables,-2786000.0,390000.0,4306000.0,-197000.0
Other Non Cash Items,5767000.0,76000.0,1179000.0,146000.0
Stock Based Compensation,2939000.0,1885000.0,1603000.0,1828000.0
Asset Impairment Charge,116000.0,-159000.0,-2344000.0,14841000.0
Deferred Tax,9329000.0,-31624000.0,0.0,0.0
Deferred Income Tax,9329000.0,-31624000.0,0.0,0.0
Depreciation Amortization Depletion,13833000.0,15381000.0,17226000.0,21477000.0
Depreciation And Amortization,13833000.0,15381000.0,17226000.0,21477000.0
Depreciation,13800.0,15400.0,17200.0,
Operating Gains Losses,-107000.0,66000.0,,
Net Foreign Currency Exchange Gain Loss,0.0,66000.0,0.0,0.0
Gain Loss On Sale Of PPE,-107000.0,0.0,0.0,
Net Income From Continuing Operations,27854000.0,89123000.0,56713000.0,-64538000.0
