,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,30038.633816,-835285.44283,-3932955.0,6061616.0
Tax Rate For Calcs,0.258954,0.251895,0.243,0.202
Normalized EBITDA,2010100000.0,1765920000.0,1522895000.0,1237122000.0
Total Unusual Items,116000.0,-3316000.0,-16185000.0,30008000.0
Total Unusual Items Excluding Goodwill,116000.0,-3316000.0,-16185000.0,30008000.0
Net Income From Continuing Operation Net Minority Interest,981890000.0,954327000.0,839497000.0,704216000.0
Reconciled Depreciation,336604000.0,322282000.0,284196000.0,254801000.0
Reconciled Cost Of Revenue,819908000.0,764707000.0,559820000.0,596364000.0
EBITDA,2010216000.0,1762604000.0,1506710000.0,1267130000.0
EBIT,1673612000.0,1440322000.0,1222513000.0,1012328000.0
Net Interest Income,-348607000.0,-164662000.0,-113705000.0,-129803000.0
Interest Expense,348607000.0,164662000.0,113705000.0,129803000.0
Normalized Income,981804038.633816,956807714.55717,851749045.0,680269616.0
Net Income From Continuing And Discontinued Operation,981890000.0,954327000.0,839497000.0,704216000.0
Total Expenses,2100846000.0,1980488000.0,1591180000.0,1416590000.0
Total Operating Income As Reported,1656873000.0,1446641000.0,1242556000.0,972265000.0
Diluted Average Shares,74387000.0,76862000.0,84061000.0,86719000.0
Basic Average Shares,73155000.0,75598000.0,82060000.0,84005000.0
Diluted EPS,13.2,12.42,9.99,8.12
Basic EPS,13.42,12.62,10.23,8.38
Diluted NI Availto Com Stockholders,981890000.0,954327000.0,839497000.0,704216000.0
Net Income Common Stockholders,981890000.0,954327000.0,839497000.0,704216000.0
Net Income,981890000.0,954327000.0,839497000.0,704216000.0
Net Income Including Noncontrolling Interests,981890000.0,954327000.0,839497000.0,704216000.0
Net Income Continuous Operations,981890000.0,954327000.0,839497000.0,704216000.0
Tax Provision,343115000.0,321333000.0,269311000.0,178309000.0
Pretax Income,1325005000.0,1275660000.0,1108808000.0,882525000.0
Other Income Expense,16739000.0,-6319000.0,-20043000.0,40063000.0
Other Non Operating Income Expenses,16623000.0,-3003000.0,-3858000.0,10055000.0
Special Income Charges,0.0,-1934000.0,-16194000.0,0.0
Other Special Charges,,1934000.0,16194000.0,
Gain On Sale Of Security,116000.0,-1382000.0,9000.0,30008000.0
Net Non Operating Interest Income Expense,-348607000.0,-164662000.0,-113705000.0,-129803000.0
Interest Expense Non Operating,348607000.0,164662000.0,113705000.0,129803000.0
Operating Income,1656873000.0,1446641000.0,1242556000.0,972265000.0
Operating Expense,1280938000.0,1215781000.0,1031361000.0,820227000.0
Other Operating Expenses,753000.0,282000.0,-784000.0,-1985000.0
Depreciation Amortization Depletion Income Statement,336604000.0,322282000.0,284197000.0,254802000.0
Depreciation And Amortization In Income Statement,336604000.0,322282000.0,284197000.0,254802000.0
Selling General And Administration,943581000.0,893217000.0,747948000.0,567410000.0
Selling And Marketing Expense,340157000.0,309082000.0,262118000.0,192732000.0
General And Administrative Expense,603424000.0,584135000.0,485830000.0,374678000.0
Other Gand A,603424000.0,584135000.0,485830000.0,374678000.0
Gross Profit,2937811000.0,2662422000.0,2273917000.0,1792492000.0
Cost Of Revenue,819908000.0,764707000.0,559819000.0,596363000.0
Total Revenue,3757719000.0,3427129000.0,2833736000.0,2388855000.0
Operating Revenue,3757719000.0,3427129000.0,2833736000.0,2388855000.0
