,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-564480000.0,-499590000.0,-8480000.0,-3523809.52381
Tax Rate For Calcs,0.21,0.21,0.212,0.1678
Normalized EBITDA,1692000000.0,2269000000.0,1839000000.0,919000000.0
Total Unusual Items,-2688000000.0,-2379000000.0,-40000000.0,-21000000.0
Total Unusual Items Excluding Goodwill,-2688000000.0,-2379000000.0,-40000000.0,-21000000.0
Net Income From Continuing Operation Net Minority Interest,-2565000000.0,-1868000000.0,268000000.0,365000000.0
Reconciled Depreciation,1142000000.0,1179000000.0,1156000000.0,325000000.0
Reconciled Cost Of Revenue,7336000000.0,7837000000.0,7497000000.0,2866000000.0
EBITDA,-996000000.0,-110000000.0,1799000000.0,898000000.0
EBIT,-2138000000.0,-1289000000.0,643000000.0,573000000.0
Net Interest Income,-380000000.0,-336000000.0,-289000000.0,-132000000.0
Interest Expense,380000000.0,336000000.0,289000000.0,132000000.0
Normalized Income,-441480000.0,11410000.0,299520000.0,382476190.47619
Net Income From Continuing And Discontinued Operation,-2565000000.0,-1868000000.0,268000000.0,365000000.0
Total Expenses,10901000000.0,11387000000.0,11031000000.0,4497000000.0
Total Operating Income As Reported,-2110000000.0,-1326000000.0,585000000.0,566000000.0
Diluted Average Shares,255000000.0,255000000.0,243000000.0,113630000.0
Basic Average Shares,255000000.0,255000000.0,243000000.0,112162000.0
Diluted EPS,-10.05,-7.21,1.1,3.21
Basic EPS,-10.05,-7.21,1.11,3.25
Diluted NI Availto Com Stockholders,-2565000000.0,-1868000000.0,268000000.0,365000000.0
Net Income Common Stockholders,-2565000000.0,-1868000000.0,268000000.0,365000000.0
Net Income,-2565000000.0,-1868000000.0,268000000.0,365000000.0
Minority Interests,-2000000.0,-4000000.0,-11000000.0,-2000000.0
Net Income Including Noncontrolling Interests,-2563000000.0,-1864000000.0,279000000.0,367000000.0
Net Income Continuous Operations,-2563000000.0,-1864000000.0,279000000.0,367000000.0
Tax Provision,45000000.0,239000000.0,75000000.0,74000000.0
Pretax Income,-2518000000.0,-1625000000.0,354000000.0,441000000.0
Other Income Expense,-2716000000.0,-2342000000.0,18000000.0,-14000000.0
Other Non Operating Income Expenses,-28000000.0,37000000.0,58000000.0,7000000.0
Special Income Charges,-2688000000.0,-2379000000.0,-40000000.0,-21000000.0
Gain On Sale Of Ppe,3000000.0,3000000.0,1000000.0,-4000000.0
Impairment Of Capital Assets,2623000000.0,2370000000.0,0.0,0.0
Restructuring And Mergern Acquisition,68000000.0,12000000.0,41000000.0,17000000.0
Net Non Operating Interest Income Expense,-380000000.0,-336000000.0,-289000000.0,-132000000.0
Interest Expense Non Operating,380000000.0,336000000.0,289000000.0,132000000.0
Operating Income,578000000.0,1053000000.0,625000000.0,587000000.0
Operating Expense,3103000000.0,3098000000.0,3110000000.0,1499000000.0
Depreciation Amortization Depletion Income Statement,680000000.0,727000000.0,732000000.0,193000000.0
Depreciation And Amortization In Income Statement,680000000.0,727000000.0,732000000.0,193000000.0
Amortization,680000000.0,727000000.0,732000000.0,193000000.0
Amortization Of Intangibles Income Statement,680000000.0,727000000.0,732000000.0,193000000.0
Research And Development,636000000.0,603000000.0,629000000.0,357000000.0
Selling General And Administration,1787000000.0,1768000000.0,1749000000.0,949000000.0
Gross Profit,3681000000.0,4151000000.0,3735000000.0,2086000000.0
Cost Of Revenue,7798000000.0,8289000000.0,7921000000.0,2998000000.0
Total Revenue,11479000000.0,12440000000.0,11656000000.0,5084000000.0
Operating Revenue,11479000000.0,12440000000.0,11656000000.0,5084000000.0
