,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,608060000.0,276832000.0,771446000.0,507258000.0
Repurchase Of Capital Stock,-592360000.0,-435036000.0,-375038000.0,0.0
Repayment Of Debt,,,0.0,0.0
Issuance Of Capital Stock,26595000.0,26149000.0,25623000.0,20314000.0
Capital Expenditure,-177716000.0,-291900000.0,-401098000.0,-154916000.0
Income Tax Paid Supplemental Data,294569000.0,231884000.0,203309000.0,76332000.0
End Cash Position,938519000.0,942355000.0,1100139000.0,961474000.0
Beginning Cash Position,942355000.0,1100139000.0,961474000.0,551134000.0
Effect Of Exchange Rate Changes,4671000.0,-11514000.0,-12117000.0,10480000.0
Changes In Cash,-8507000.0,-146270000.0,150782000.0,399860000.0
Financing Cash Flow,-598340000.0,-501686000.0,-458332000.0,-30808000.0
Cash Flow From Continuing Financing Activities,-598340000.0,-501686000.0,-458332000.0,-30808000.0
Net Other Financing Charges,-32575000.0,-92799000.0,-108917000.0,-51122000.0
Net Common Stock Issuance,-565765000.0,-408887000.0,-349415000.0,20314000.0
Common Stock Payments,-592360000.0,-435036000.0,-375038000.0,0.0
Common Stock Issuance,26595000.0,26149000.0,25623000.0,20314000.0
Net Issuance Payments Of Debt,,,0.0,0.0
Net Long Term Debt Issuance,,,0.0,0.0
Long Term Debt Payments,,,0.0,0.0
Investing Cash Flow,-195943000.0,-213316000.0,-563430000.0,-231506000.0
Cash Flow From Continuing Investing Activities,-195943000.0,-213316000.0,-563430000.0,-231506000.0
Net Other Investing Changes,278000.0,-2211000.0,-417000.0,28081000.0
Net Investment Purchase And Sale,58494000.0,93099000.0,-153913000.0,316117000.0
Sale Of Investment,61404000.0,121101000.0,47015000.0,321458000.0
Purchase Of Investment,-2910000.0,-28002000.0,-200928000.0,-5341000.0
Net Business Purchase And Sale,-76999000.0,-12304000.0,-8002000.0,-420788000.0
Purchase Of Business,-76999000.0,-12304000.0,-8002000.0,-420788000.0
Net PPE Purchase And Sale,-177716000.0,-291900000.0,-401098000.0,-154916000.0
Purchase Of PPE,-177716000.0,-291900000.0,-401098000.0,-154916000.0
Operating Cash Flow,785776000.0,568732000.0,1172544000.0,662174000.0
Cash Flow From Continuing Operating Activities,785776000.0,568732000.0,1172544000.0,662174000.0
Change In Working Capital,-7892000.0,-84314000.0,154237000.0,129688000.0
Change In Other Working Capital,86714000.0,241886000.0,462640000.0,228133000.0
Change In Payables And Accrued Expense,30852000.0,-152138000.0,190739000.0,91572000.0
Change In Accrued Expense,46327000.0,-121942000.0,158543000.0,42168000.0
Change In Payable,-15475000.0,-30196000.0,32196000.0,49404000.0
Change In Account Payable,-7703000.0,-36523000.0,19747000.0,52206000.0
Change In Tax Payable,-7772000.0,6327000.0,12449000.0,-2802000.0
Change In Income Tax Payable,-7772000.0,6327000.0,12449000.0,-2802000.0
Change In Prepaid Assets,-51013000.0,-65514000.0,-124626000.0,-21130000.0
Change In Inventory,30169000.0,-130097000.0,-112450000.0,-29110000.0
Change In Receivables,-104614000.0,21549000.0,-262066000.0,-139777000.0
Changes In Account Receivables,-104614000.0,21549000.0,-262066000.0,-139777000.0
Other Non Cash Items,65840000.0,71808000.0,51170000.0,56210000.0
Stock Based Compensation,154026000.0,133367000.0,114336000.0,98427000.0
Provisionand Write Offof Assets,,,2814000.0,12073000.0
Asset Impairment Charge,4990000.0,0.0,0.0,5887000.0
Deferred Tax,-18642000.0,-39495000.0,15455000.0,-1491577000.0
Deferred Income Tax,-18642000.0,-39495000.0,15455000.0,-1491577000.0
Depreciation Amortization Depletion,142401000.0,125793000.0,108729000.0,93538000.0
Depreciation And Amortization,142401000.0,125793000.0,108729000.0,93538000.0
Depreciation,,,108729000.0,93538000.0
Operating Gains Losses,,,-43403000.0,
Earnings Losses From Equity Investments,,,0.0,0.0
Gain Loss On Investment Securities,,,-43403000.0,
Net Income From Continuing Operations,445053000.0,361573000.0,772020000.0,1775888000.0
