,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,7220155.267898,3214041.101149,5957095.317883,4357596.794323
Tax Rate For Calcs,0.129113,0.129986,0.147562,0.120595
Normalized EBITDA,1725231000.0,1624280000.0,1658063000.0,1527315000.0
Total Unusual Items,55921000.0,24726000.0,40370000.0,36134000.0
Total Unusual Items Excluding Goodwill,55921000.0,24726000.0,40370000.0,36134000.0
Net Income From Continuing Operation Net Minority Interest,501557000.0,483602000.0,618720000.0,550559000.0
Reconciled Depreciation,854136000.0,817814000.0,719141000.0,686253000.0
Reconciled Cost Of Revenue,2791289000.0,2551796000.0,2038352000.0,1880454000.0
EBITDA,1781152000.0,1649006000.0,1698433000.0,1563449000.0
EBIT,927016000.0,831192000.0,979292000.0,877196000.0
Net Interest Income,-304081000.0,-248213000.0,-226536000.0,-216761000.0
Interest Expense,331323000.0,255539000.0,233262000.0,228971000.0
Interest Income,27242000.0,7326000.0,6726000.0,12210000.0
Normalized Income,452856155.267898,462090041.101149,584307095.317883,518782596.794323
Net Income From Continuing And Discontinued Operation,501557000.0,483602000.0,618720000.0,550559000.0
Total Expenses,3871351000.0,3592474000.0,2998525000.0,2798830000.0
Total Operating Income As Reported,824640000.0,731911000.0,805310000.0,788152000.0
Diluted Average Shares,113804000.0,113416000.0,113192000.0,112942000.0
Basic Average Shares,113442000.0,113196000.0,112910000.0,112666000.0
Diluted EPS,4.41,4.26,5.47,4.87
Basic EPS,4.42,4.27,5.48,4.89
Diluted NI Availto Com Stockholders,501557000.0,483602000.0,618720000.0,550559000.0
Net Income Common Stockholders,501557000.0,483602000.0,618720000.0,550559000.0
Net Income,501557000.0,483602000.0,618720000.0,550559000.0
Minority Interests,-17224000.0,-17224000.0,-17224000.0,-19493000.0
Net Income Including Noncontrolling Interests,518781000.0,500826000.0,635944000.0,570052000.0
Net Income Continuous Operations,518781000.0,500826000.0,635944000.0,570052000.0
Tax Provision,76912000.0,74827000.0,110086000.0,78173000.0
Pretax Income,595693000.0,575653000.0,746030000.0,648225000.0
Other Income Expense,75134000.0,91955000.0,167256000.0,76834000.0
Other Non Operating Income Expenses,19213000.0,67229000.0,126886000.0,40700000.0
Special Income Charges,59323000.0,45263000.0,41737000.0,33776000.0
Gain On Sale Of Business,6205000.0,0.0,0.0,
Other Special Charges,-53118000.0,-45263000.0,-41737000.0,-33776000.0
Gain On Sale Of Security,-3402000.0,-20537000.0,-1367000.0,2358000.0
Net Non Operating Interest Income Expense,-304081000.0,-248213000.0,-226536000.0,-216761000.0
Interest Expense Non Operating,331323000.0,255539000.0,233262000.0,228971000.0
Interest Income Non Operating,27242000.0,7326000.0,6726000.0,12210000.0
Operating Income,824640000.0,731911000.0,805310000.0,788152000.0
Operating Expense,1019969000.0,976059000.0,891907000.0,846501000.0
Other Operating Expenses,1913000.0,2494000.0,6393000.0,7288000.0
Other Taxes,224013000.0,220370000.0,234639000.0,224835000.0
Depreciation Amortization Depletion Income Statement,794043000.0,753195000.0,650875000.0,614378000.0
Depreciation And Amortization In Income Statement,794043000.0,753195000.0,650875000.0,614378000.0
Gross Profit,1844609000.0,1707970000.0,1697217000.0,1634653000.0
Cost Of Revenue,2851382000.0,2616415000.0,2106618000.0,1952329000.0
Total Revenue,4695991000.0,4324385000.0,3803835000.0,3586982000.0
Operating Revenue,4695991000.0,4324385000.0,3803835000.0,3586982000.0
