,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,,79082385.0,78957318.0
Ordinary Shares Number,751000000.0,768244610.0,813529625.0,398871495.0
Share Issued,751000000.0,768244610.0,892612010.0,477828813.0
Net Debt,1205000000.0,1508000000.0,2089000000.0,994000000.0
Total Debt,2526000000.0,2599000000.0,3463000000.0,1168000000.0
Tangible Book Value,13039000000.0,12659000000.0,11738000000.0,2216000000.0
Invested Capital,15200000000.0,14840000000.0,14863000000.0,3350000000.0
Working Capital,355000000.0,1018000000.0,916000000.0,26000000.0
Net Tangible Assets,13039000000.0,12659000000.0,11738000000.0,2216000000.0
Capital Lease Obligations,365000000.0,418000000.0,338000000.0,34000000.0
Common Stock Equity,13039000000.0,12659000000.0,11738000000.0,2216000000.0
Total Capitalization,14625000000.0,14840000000.0,14863000000.0,3162000000.0
Total Equity Gross Minority Interest,13039000000.0,12659000000.0,11738000000.0,2216000000.0
Stockholders Equity,13039000000.0,12659000000.0,11738000000.0,2216000000.0
Gains Losses Not Affecting Retained Earnings,11000000.0,13000000.0,1000000.0,2000000.0
Other Equity Adjustments,11000000.0,13000000.0,1000000.0,2000000.0
Treasury Stock,0.0,0.0,1826000000.0,1823000000.0
Retained Earnings,5366000000.0,4636000000.0,2563000000.0,2185000000.0
Additional Paid In Capital,7587000000.0,7933000000.0,10911000000.0,1804000000.0
Capital Stock,75000000.0,77000000.0,89000000.0,48000000.0
Common Stock,75000000.0,77000000.0,89000000.0,48000000.0
Total Liabilities Net Minority Interest,7376000000.0,7495000000.0,8162000000.0,2308000000.0
Total Non Current Liabilities Net Minority Interest,5716000000.0,6302000000.0,6942000000.0,1918000000.0
Other Non Current Liabilities,136000000.0,130000000.0,63000000.0,21000000.0
Preferred Securities Outside Stock Equity,8000000.0,11000000.0,50000000.0,0.0
Employee Benefits,17000000.0,17000000.0,33000000.0,31000000.0
Non Current Pension And Other Postretirement Benefit Plans,17000000.0,17000000.0,33000000.0,31000000.0
Non Current Deferred Liabilities,3446000000.0,3394000000.0,3157000000.0,805000000.0
Non Current Deferred Taxes Liabilities,3413000000.0,3339000000.0,3101000000.0,774000000.0
Long Term Debt And Capital Lease Obligation,1829000000.0,2479000000.0,3380000000.0,976000000.0
Long Term Capital Lease Obligation,243000000.0,298000000.0,255000000.0,30000000.0
Long Term Debt,1586000000.0,2181000000.0,3125000000.0,946000000.0
Long Term Provisions,280000000.0,271000000.0,259000000.0,85000000.0
Current Liabilities,1660000000.0,1193000000.0,1220000000.0,390000000.0
Other Current Liabilities,,,159000000.0,
Current Debt And Capital Lease Obligation,697000000.0,120000000.0,83000000.0,192000000.0
Current Capital Lease Obligation,122000000.0,120000000.0,83000000.0,4000000.0
Current Debt,575000000.0,,,188000000.0
Other Current Borrowings,575000000.0,,,188000000.0
Pensionand Other Post Retirement Benefit Plans Current,70000000.0,74000000.0,81000000.0,14000000.0
Payables And Accrued Expenses,893000000.0,999000000.0,897000000.0,184000000.0
Current Accrued Expenses,360000000.0,358000000.0,321000000.0,111000000.0
Interest Payable,21000000.0,21000000.0,25000000.0,18000000.0
Payables,533000000.0,641000000.0,576000000.0,73000000.0
Other Payable,426000000.0,479000000.0,380000000.0,45000000.0
Total Tax Payable,47000000.0,135000000.0,102000000.0,17000000.0
Income Tax Payable,,0.0,29000000.0,0.0
Accounts Payable,60000000.0,27000000.0,94000000.0,11000000.0
Total Assets,20415000000.0,20154000000.0,19900000000.0,4524000000.0
Total Non Current Assets,18400000000.0,17943000000.0,17764000000.0,4108000000.0
Other Non Current Assets,82000000.0,36000000.0,20000000.0,85000.0
Non Current Deferred Assets,41000000.0,46000000.0,52000000.0,29000000.0
Financial Assets,7000000.0,0.0,,
Net PPE,18270000000.0,17861000000.0,17692000000.0,4079000000.0
Accumulated Depreciation,-7034000000.0,-5413000000.0,-3836000000.0,-3166000000.0
Gross PPE,25304000000.0,23274000000.0,21528000000.0,7245000000.0
Other Properties,337000000.0,382000000.0,317000000.0,34000000.0
Current Assets,2015000000.0,2211000000.0,2136000000.0,416000000.0
Other Current Assets,12000000.0,9000000.0,7000000.0,2000000.0
Hedging Assets Current,85000000.0,146000000.0,7000000.0,26000000.0
Restricted Cash,9000000.0,10000000.0,10000000.0,12000000.0
Inventory,59000000.0,63000000.0,39000000.0,15000000.0
Receivables,894000000.0,1310000000.0,1037000000.0,221000000.0
Receivables Adjustments Allowances,-2000000.0,-2000000.0,-2000000.0,-1000000.0
Other Receivables,4000000.0,48000000.0,34000000.0,462000.0
Duefrom Related Parties Current,118000000.0,108000000.0,83000000.0,0.0
Taxes Receivable,51000000.0,89000000.0,0.0,6000000.0
Accounts Receivable,723000000.0,1067000000.0,922000000.0,216000000.0
Cash Cash Equivalents And Short Term Investments,956000000.0,673000000.0,1036000000.0,140000000.0
Cash And Cash Equivalents,956000000.0,673000000.0,1036000000.0,140000000.0
