,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-4074696.0,-4535388.0,0.0,0.0
Tax Rate For Calcs,0.306,0.396,0.237,0.27
Normalized EBITDA,812371000.0,791294000.0,1085129000.0,480709000.0
Total Unusual Items,-13316000.0,-11453000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-13316000.0,-11453000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,445053000.0,361573000.0,772020000.0,1775888000.0
Reconciled Depreciation,142401000.0,125793000.0,108729000.0,93538000.0
Reconciled Cost Of Revenue,1155397000.0,1100860000.0,1017229000.0,708706000.0
EBITDA,799055000.0,779841000.0,1085129000.0,480709000.0
EBIT,656654000.0,654048000.0,976400000.0,387171000.0
Net Interest Income,17258000.0,5367000.0,3103000.0,3125000.0
Interest Income,17258000.0,5367000.0,3103000.0,3125000.0
Normalized Income,454294304.0,368490612.0,772020000.0,1775888000.0
Net Income From Continuing And Discontinued Operation,445053000.0,361573000.0,772020000.0,1775888000.0
Total Expenses,3205606000.0,3080587000.0,2976184000.0,2084770000.0
Total Operating Income As Reported,643338000.0,642595000.0,976400000.0,387171000.0
Diluted Average Shares,76568000.0,78420000.0,79670000.0,79230000.0
Basic Average Shares,76426000.0,78190000.0,78917000.0,78760000.0
Diluted EPS,5.81,4.61,9.69,22.41
Basic EPS,5.82,4.62,9.78,22.55
Diluted NI Availto Com Stockholders,445053000.0,361573000.0,772020000.0,1775888000.0
Net Income Common Stockholders,445053000.0,361573000.0,772020000.0,1775888000.0
Net Income,445053000.0,361573000.0,772020000.0,1775888000.0
Net Income Including Noncontrolling Interests,445053000.0,361573000.0,772020000.0,1775888000.0
Net Income Continuous Operations,445053000.0,361573000.0,772020000.0,1775888000.0
Earnings From Equity Interest Net Of Tax,,,0.0,0.0
Tax Provision,196151000.0,237484000.0,240403000.0,-1396939000.0
Pretax Income,641204000.0,599057000.0,1012423000.0,378949000.0
Other Income Expense,-32708000.0,-60358000.0,32920000.0,-11347000.0
Other Non Operating Income Expenses,-19392000.0,-48905000.0,32920000.0,-11347000.0
Special Income Charges,-13316000.0,-11453000.0,0.0,0.0
Impairment Of Capital Assets,,,0.0,0.0
Restructuring And Mergern Acquisition,13316000.0,11453000.0,0.0,0.0
Net Non Operating Interest Income Expense,17258000.0,5367000.0,3103000.0,3125000.0
Interest Income Non Operating,17258000.0,5367000.0,3103000.0,3125000.0
Operating Income,656654000.0,654048000.0,976400000.0,387171000.0
Operating Expense,2050209000.0,1979727000.0,1958955000.0,1376064000.0
Research And Development,346830000.0,305258000.0,250315000.0,175307000.0
Selling General And Administration,1703379000.0,1674469000.0,1708640000.0,1200757000.0
Gross Profit,2706863000.0,2633775000.0,2935355000.0,1763235000.0
Cost Of Revenue,1155397000.0,1100860000.0,1017229000.0,708706000.0
Total Revenue,3862260000.0,3734635000.0,3952584000.0,2471941000.0
Operating Revenue,3862260000.0,3734635000.0,3952584000.0,2471941000.0
