,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,43631039.0,43316608.0,41520671.0,40975450.0
Ordinary Shares Number,80495585.0,80810016.0,82605953.0,83151174.0
Share Issued,124126624.0,124126624.0,124126624.0,124126624.0
Net Debt,3029300000.0,2934900000.0,2942000000.0,1864500000.0
Total Debt,3244300000.0,3102100000.0,3104700000.0,2116800000.0
Tangible Book Value,-734800000.0,-670500000.0,-868500000.0,123600000.0
Invested Capital,5372200000.0,5134300000.0,5029100000.0,3601700000.0
Working Capital,96500000.0,-17800000.0,186700000.0,490200000.0
Net Tangible Assets,-734800000.0,-670500000.0,-868500000.0,123600000.0
Common Stock Equity,2127900000.0,2032200000.0,1924400000.0,1484900000.0
Total Capitalization,4750000000.0,4535700000.0,4710300000.0,3537000000.0
Total Equity Gross Minority Interest,2127900000.0,2032200000.0,1924400000.0,1484900000.0
Stockholders Equity,2127900000.0,2032200000.0,1924400000.0,1484900000.0
Gains Losses Not Affecting Retained Earnings,-408100000.0,-364000000.0,-282900000.0,-349600000.0
Other Equity Adjustments,-408100000.0,-364000000.0,-282900000.0,-349600000.0
Treasury Stock,3134400000.0,3021800000.0,2659800000.0,2501000000.0
Retained Earnings,4691800000.0,4414600000.0,3880700000.0,3349300000.0
Additional Paid In Capital,854500000.0,879300000.0,862300000.0,862100000.0
Capital Stock,124100000.0,124100000.0,124100000.0,124100000.0
Common Stock,124100000.0,124100000.0,124100000.0,124100000.0
Total Liabilities Net Minority Interest,6081900000.0,5918300000.0,6047200000.0,4599000000.0
Total Non Current Liabilities Net Minority Interest,3382400000.0,3118500000.0,3499300000.0,2673000000.0
Other Non Current Liabilities,500300000.0,367100000.0,474900000.0,503600000.0
Employee Benefits,,367100000.0,474900000.0,503600000.0
Non Current Pension And Other Postretirement Benefit Plans,,367100000.0,474900000.0,503600000.0
Non Current Deferred Liabilities,260000000.0,247900000.0,238500000.0,117300000.0
Non Current Deferred Taxes Liabilities,260000000.0,247900000.0,238500000.0,117300000.0
Long Term Debt And Capital Lease Obligation,2622100000.0,2503500000.0,2785900000.0,2052100000.0
Long Term Debt,2622100000.0,2503500000.0,2785900000.0,2052100000.0
Current Liabilities,2699500000.0,2799800000.0,2547900000.0,1926000000.0
Other Current Liabilities,386800000.0,383400000.0,380100000.0,344900000.0
Current Debt And Capital Lease Obligation,622200000.0,598600000.0,318800000.0,64700000.0
Current Debt,622200000.0,598600000.0,318800000.0,64700000.0
Payables And Accrued Expenses,1690500000.0,1817800000.0,1849000000.0,1516400000.0
Current Accrued Expenses,355800000.0,402300000.0,475300000.0,379200000.0
Payables,1334700000.0,1415500000.0,1373700000.0,1137200000.0
Total Tax Payable,57600000.0,76200000.0,74900000.0,86300000.0
Income Tax Payable,57600000.0,76200000.0,74900000.0,86300000.0
Accounts Payable,1277100000.0,1339300000.0,1298800000.0,1050900000.0
Total Assets,8209800000.0,7950500000.0,7971600000.0,6083900000.0
Total Non Current Assets,5413800000.0,5168500000.0,5237000000.0,3667700000.0
Other Non Current Assets,809600000.0,810500000.0,836200000.0,765000000.0
Non Current Deferred Assets,115700000.0,115100000.0,130200000.0,197700000.0
Non Current Deferred Taxes Assets,115700000.0,115100000.0,130200000.0,197700000.0
Goodwill And Other Intangible Assets,2862700000.0,2702700000.0,2792900000.0,1361300000.0
Other Intangible Assets,849100000.0,840300000.0,911400000.0,224900000.0
Goodwill,2013600000.0,1862400000.0,1881500000.0,1136400000.0
Net PPE,1625800000.0,1540200000.0,1477700000.0,1343700000.0
Accumulated Depreciation,-2344600000.0,-2207500000.0,-2148500000.0,-2132600000.0
Gross PPE,3970400000.0,3747700000.0,3626200000.0,3476300000.0
Construction In Progress,317100000.0,269600000.0,237800000.0,165200000.0
Machinery Furniture Equipment,2799500000.0,2667800000.0,2582200000.0,2538600000.0
Buildings And Improvements,817900000.0,781000000.0,777600000.0,746400000.0
Land And Improvements,35900000.0,29300000.0,28600000.0,26100000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2796000000.0,2782000000.0,2734600000.0,2416200000.0
Other Current Assets,245400000.0,230500000.0,240200000.0,211500000.0
Inventory,920700000.0,1009900000.0,907200000.0,717200000.0
Finished Goods,267100000.0,297200000.0,280500000.0,238300000.0
Work In Process,238200000.0,255100000.0,233100000.0,210300000.0
Raw Materials,415400000.0,457600000.0,393600000.0,268600000.0
Receivables,1414900000.0,1374400000.0,1424500000.0,1235200000.0
Accounts Receivable,1414900000.0,1374400000.0,1424500000.0,1235200000.0
Allowance For Doubtful Accounts Receivable,-34400000.0,-34400000.0,-33000000.0,-44600000.0
Gross Accounts Receivable,1449300000.0,1408800000.0,1457500000.0,1279800000.0
Cash Cash Equivalents And Short Term Investments,215000000.0,167200000.0,162700000.0,252300000.0
Cash And Cash Equivalents,215000000.0,167200000.0,162700000.0,252300000.0
