,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,175861893.0,179062594.0,181879516.0,178580208.0
Ordinary Shares Number,507633051.0,504432350.0,501615428.0,504914736.0
Share Issued,683494944.0,683494944.0,683494944.0,683494944.0
Net Debt,10604000000.0,14918000000.0,14709000000.0,2462000000.0
Total Debt,14364000000.0,17203000000.0,18310000000.0,6804000000.0
Tangible Book Value,-4191000000.0,-7412000000.0,-8551000000.0,3801000000.0
Invested Capital,22200000000.0,22469000000.0,26737000000.0,14881000000.0
Working Capital,3097000000.0,3266000000.0,4636000000.0,5078000000.0
Net Tangible Assets,-4191000000.0,-7412000000.0,-8551000000.0,3801000000.0
Capital Lease Obligations,566000000.0,567000000.0,650000000.0,612000000.0
Common Stock Equity,8402000000.0,5833000000.0,9077000000.0,8689000000.0
Total Capitalization,19532000000.0,21065000000.0,26226000000.0,14475000000.0
Total Equity Gross Minority Interest,8468000000.0,5895000000.0,9121000000.0,8726000000.0
Minority Interest,66000000.0,62000000.0,44000000.0,37000000.0
Stockholders Equity,8402000000.0,5833000000.0,9077000000.0,8689000000.0
Gains Losses Not Affecting Retained Earnings,-3554000000.0,-3833000000.0,-3380000000.0,-3314000000.0
Other Equity Adjustments,-3554000000.0,-3833000000.0,-3380000000.0,-3314000000.0
Treasury Stock,11230000000.0,11389000000.0,11488000000.0,11051000000.0
Retained Earnings,16114000000.0,14050000000.0,17065000000.0,16328000000.0
Additional Paid In Capital,6389000000.0,6322000000.0,6197000000.0,6043000000.0
Capital Stock,683000000.0,683000000.0,683000000.0,683000000.0
Common Stock,683000000.0,683000000.0,683000000.0,683000000.0
Total Liabilities Net Minority Interest,19808000000.0,22392000000.0,24400000000.0,11293000000.0
Total Non Current Liabilities Net Minority Interest,13305000000.0,17647000000.0,20164000000.0,7960000000.0
Other Non Current Liabilities,178000000.0,217000000.0,287000000.0,169000000.0
Liabilities Heldfor Sale Non Current,0.0,120000000.0,,
Employee Benefits,919000000.0,846000000.0,1052000000.0,1214000000.0
Non Current Pension And Other Postretirement Benefit Plans,919000000.0,846000000.0,1052000000.0,1214000000.0
Tradeand Other Payables Non Current,125000000.0,64000000.0,80000000.0,84000000.0
Non Current Deferred Liabilities,493000000.0,701000000.0,1046000000.0,177000000.0
Non Current Deferred Revenue,46000000.0,40000000.0,84000000.0,34000000.0
Non Current Deferred Taxes Liabilities,447000000.0,661000000.0,962000000.0,143000000.0
Long Term Debt And Capital Lease Obligation,11568000000.0,15679000000.0,17671000000.0,6287000000.0
Long Term Capital Lease Obligation,438000000.0,447000000.0,522000000.0,501000000.0
Long Term Debt,11130000000.0,15232000000.0,17149000000.0,5786000000.0
Long Term Provisions,22000000.0,20000000.0,28000000.0,29000000.0
Current Liabilities,6503000000.0,4745000000.0,4236000000.0,3333000000.0
Other Current Liabilities,110000000.0,161000000.0,97000000.0,92000000.0
Current Deferred Liabilities,148000000.0,154000000.0,162000000.0,32000000.0
Current Deferred Revenue,148000000.0,154000000.0,162000000.0,32000000.0
Current Debt And Capital Lease Obligation,2796000000.0,1524000000.0,639000000.0,517000000.0
Current Capital Lease Obligation,128000000.0,120000000.0,128000000.0,111000000.0
Current Debt,2668000000.0,1404000000.0,511000000.0,406000000.0
Other Current Borrowings,2668000000.0,1404000000.0,511000000.0,406000000.0
Pensionand Other Post Retirement Benefit Plans Current,685000000.0,457000000.0,654000000.0,463000000.0
Current Provisions,,,,92000000.0
Payables And Accrued Expenses,2764000000.0,2449000000.0,2684000000.0,2229000000.0
Current Accrued Expenses,961000000.0,941000000.0,1034000000.0,778000000.0
Payables,1803000000.0,1508000000.0,1650000000.0,1451000000.0
Other Payable,,,21000000.0,16000000.0
Dividends Payable,147000000.0,146000000.0,140000000.0,125000000.0
Total Tax Payable,415000000.0,252000000.0,264000000.0,283000000.0
Income Tax Payable,268000000.0,91000000.0,90000000.0,135000000.0
Accounts Payable,1241000000.0,1110000000.0,1246000000.0,1043000000.0
Total Assets,28276000000.0,28287000000.0,33521000000.0,20019000000.0
Total Non Current Assets,18676000000.0,20276000000.0,24649000000.0,11608000000.0
