,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-104422000.0,-222326000.0,-143500000.0,79650000.0
Tax Rate For Calcs,0.218,0.221,0.205,0.27
Normalized EBITDA,7522000000.0,5927000000.0,3098000000.0,1270000000.0
Total Unusual Items,-479000000.0,-1006000000.0,-700000000.0,295000000.0
Total Unusual Items Excluding Goodwill,-479000000.0,-1006000000.0,-700000000.0,295000000.0
Net Income From Continuing Operation Net Minority Interest,4289000000.0,3058000000.0,1165000000.0,59000000.0
Reconciled Depreciation,665000000.0,607000000.0,599000000.0,642000000.0
EBITDA,7043000000.0,4921000000.0,2398000000.0,1565000000.0
EBIT,6378000000.0,4314000000.0,1799000000.0,923000000.0
Net Interest Income,123000000.0,-172000000.0,-318000000.0,-302000000.0
Interest Expense,897000000.0,391000000.0,334000000.0,356000000.0
Interest Income,1020000000.0,219000000.0,16000000.0,54000000.0
Normalized Income,4663578000.0,3841674000.0,1721500000.0,-156350000.0
Net Income From Continuing And Discontinued Operation,4289000000.0,3058000000.0,1165000000.0,59000000.0
Total Expenses,15530000000.0,11988000000.0,8462000000.0,6216000000.0
Total Operating Income As Reported,5835000000.0,5102000000.0,2496000000.0,-631000000.0
Diluted Average Shares,36530000.0,40052000.0,41362000.0,41160000.0
Basic Average Shares,36140000.0,39872000.0,41042000.0,40974000.0
Diluted EPS,117.4,76.35,28.17,1.44
Basic EPS,118.67,76.7,28.39,1.45
Diluted NI Availto Com Stockholders,4289000000.0,3058000000.0,1165000000.0,59000000.0
Net Income Common Stockholders,4289000000.0,3058000000.0,1165000000.0,59000000.0
Net Income,4289000000.0,3058000000.0,1165000000.0,59000000.0
Net Income Including Noncontrolling Interests,4289000000.0,3058000000.0,1165000000.0,59000000.0
Net Income Continuous Operations,4289000000.0,3058000000.0,1165000000.0,59000000.0
Tax Provision,1192000000.0,865000000.0,300000000.0,508000000.0
Pretax Income,5481000000.0,3923000000.0,1465000000.0,567000000.0
Other Income Expense,-477000000.0,-1007000000.0,-713000000.0,289000000.0
Other Non Operating Income Expenses,2000000.0,-1000000.0,-13000000.0,-6000000.0
Special Income Charges,0.0,0.0,-242000000.0,-1311000000.0
Other Special Charges,,,242000000.0,
Write Off,,,0.0,100000000.0
Impairment Of Capital Assets,,0.0,0.0,1062000000.0
Restructuring And Mergern Acquisition,,-199000000.0,13000000.0,149000000.0
Gain On Sale Of Security,-479000000.0,-1006000000.0,-458000000.0,1606000000.0
Net Non Operating Interest Income Expense,123000000.0,-172000000.0,-318000000.0,-302000000.0
Interest Expense Non Operating,897000000.0,391000000.0,334000000.0,356000000.0
Interest Income Non Operating,1020000000.0,219000000.0,16000000.0,54000000.0
Operating Income,5835000000.0,5102000000.0,2496000000.0,580000000.0
Operating Expense,15530000000.0,11988000000.0,8462000000.0,6216000000.0
Other Operating Expenses,660000000.0,327000000.0,425000000.0,299000000.0
Depreciation Amortization Depletion Income Statement,504000000.0,451000000.0,421000000.0,458000000.0
Depreciation And Amortization In Income Statement,504000000.0,451000000.0,421000000.0,458000000.0
Selling General And Administration,14366000000.0,11210000000.0,7616000000.0,5459000000.0
Selling And Marketing Expense,9517000000.0,7979000000.0,4780000000.0,2934000000.0
General And Administrative Expense,4849000000.0,3231000000.0,2836000000.0,2525000000.0
Other Gand A,1555000000.0,766000000.0,522000000.0,581000000.0
Salaries And Wages,3294000000.0,2465000000.0,2314000000.0,1944000000.0
Total Revenue,21365000000.0,17090000000.0,10958000000.0,6796000000.0
Operating Revenue,21365000000.0,17090000000.0,10958000000.0,6796000000.0
