,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,11544000.0,-14014000.0,26449500.0,836000.0
Tax Rate For Calcs,0.24,0.245,0.229,0.209
Normalized EBITDA,1996200000.0,1587900000.0,1357500000.0,1272600000.0
Total Unusual Items,48100000.0,-57200000.0,115500000.0,4000000.0
Total Unusual Items Excluding Goodwill,48100000.0,-57200000.0,115500000.0,4000000.0
Net Income From Continuing Operation Net Minority Interest,944000000.0,594200000.0,674100000.0,588000000.0
Reconciled Depreciation,603100000.0,573400000.0,449900000.0,396800000.0
Reconciled Cost Of Revenue,5833400000.0,5757500000.0,4178800000.0,3575300000.0
EBITDA,2044300000.0,1530700000.0,1473000000.0,1276600000.0
EBIT,1441200000.0,957300000.0,1023100000.0,879800000.0
Net Interest Income,-179600000.0,-168400000.0,-147700000.0,-134400000.0
Interest Expense,196100000.0,169200000.0,149300000.0,136000000.0
Interest Income,16500000.0,800000.0,1600000.0,1600000.0
Normalized Income,907444000.0,637386000.0,585049500.0,584836000.0
Net Income From Continuing And Discontinued Operation,933200000.0,575600000.0,670800000.0,584500000.0
Total Expenses,6402600000.0,6306600000.0,4656900000.0,3965100000.0
Total Operating Income As Reported,1427400000.0,951400000.0,1010800000.0,895700000.0
Diluted Average Shares,133700000.0,133600000.0,133500000.0,133245000.0
Basic Average Shares,133000000.0,133000000.0,132800000.0,132578000.0
Diluted EPS,6.98,4.31,5.02,4.39
Basic EPS,7.02,4.33,5.05,4.41
Diluted NI Availto Com Stockholders,933200000.0,575600000.0,670800000.0,584500000.0
Net Income Common Stockholders,933200000.0,575600000.0,670800000.0,584500000.0
Net Income,933200000.0,575600000.0,670800000.0,584500000.0
Minority Interests,-1700000.0,-900000.0,400000.0,0.0
Net Income Including Noncontrolling Interests,934900000.0,576500000.0,670400000.0,584500000.0
Net Income Discontinuous Operations,-10800000.0,-18600000.0,-3300000.0,-3500000.0
Net Income Continuous Operations,945700000.0,595100000.0,673700000.0,588000000.0
Tax Provision,299400000.0,193000000.0,200100000.0,155800000.0
Pretax Income,1245100000.0,788100000.0,873800000.0,743800000.0
Other Income Expense,45400000.0,-52100000.0,126200000.0,-13500000.0
Other Non Operating Income Expenses,-2700000.0,5100000.0,10700000.0,-17500000.0
Special Income Charges,48100000.0,-57200000.0,115500000.0,4000000.0
Gain On Sale Of Ppe,76400000.0,10700000.0,120100000.0,4000000.0
Impairment Of Capital Assets,28300000.0,67900000.0,4600000.0,0.0
Net Non Operating Interest Income Expense,-179600000.0,-168400000.0,-147700000.0,-134400000.0
Interest Expense Non Operating,196100000.0,169200000.0,149300000.0,136000000.0
Interest Income Non Operating,16500000.0,800000.0,1600000.0,1600000.0
Operating Income,1379300000.0,1008600000.0,895300000.0,891700000.0
Operating Expense,569200000.0,549100000.0,478100000.0,389800000.0
Other Operating Expenses,26400000.0,34000000.0,60500000.0,30000000.0
Selling General And Administration,542800000.0,515100000.0,417600000.0,359800000.0
Gross Profit,1948500000.0,1557700000.0,1373400000.0,1281500000.0
Cost Of Revenue,5833400000.0,5757500000.0,4178800000.0,3575300000.0
Total Revenue,7781900000.0,7315200000.0,5552200000.0,4856800000.0
Operating Revenue,7781900000.0,7315200000.0,5552200000.0,4856800000.0
