,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-2024869.109948,-340626.848019,-391857.506361,-1561338.289963
Tax Rate For Calcs,0.017016,0.009462,0.017812,0.018587
Normalized EBITDA,4222000000.0,4107000000.0,3477000000.0,3434000000.0
Total Unusual Items,-119000000.0,-36000000.0,-22000000.0,-84000000.0
Total Unusual Items Excluding Goodwill,-119000000.0,-36000000.0,-22000000.0,-84000000.0
Net Income From Continuing Operation Net Minority Interest,1502000000.0,1675000000.0,1158000000.0,1056000000.0
Reconciled Depreciation,1754000000.0,1707000000.0,1644000000.0,1608000000.0
Reconciled Cost Of Revenue,1980000000.0,2068000000.0,1993000000.0,1969000000.0
EBITDA,4103000000.0,4071000000.0,3455000000.0,3350000000.0
EBIT,2349000000.0,2364000000.0,1811000000.0,1742000000.0
Net Interest Income,-835000000.0,-696000000.0,-656000000.0,-687000000.0
Interest Expense,821000000.0,673000000.0,632000000.0,666000000.0
Interest Income,15000000.0,3000000.0,1000000.0,2000000.0
Normalized Income,1618975130.890052,1710659373.151981,1179608142.493639,1138438661.710037
Net Income From Continuing And Discontinued Operation,1502000000.0,1675000000.0,1096000000.0,1056000000.0
Total Expenses,4493000000.0,4553000000.0,4462000000.0,3988000000.0
Rent Expense Supplemental,1664000000.0,1602000000.0,1554000000.0,1521000000.0
Total Operating Income As Reported,2369000000.0,2425000000.0,2001000000.0,1863000000.0
Diluted Average Shares,434000000.0,434000000.0,434000000.0,425000000.0
Basic Average Shares,434000000.0,433000000.0,432000000.0,423000000.0
Diluted EPS,3.46,3.86,2.53,2.35
Basic EPS,3.46,3.87,2.54,2.36
Diluted NI Availto Com Stockholders,1502000000.0,1675000000.0,1096000000.0,999000000.0
Net Income Common Stockholders,1502000000.0,1675000000.0,1096000000.0,999000000.0
Preferred Stock Dividends,,,,57000000.0
Net Income,1502000000.0,1675000000.0,1096000000.0,1056000000.0
Net Income Including Noncontrolling Interests,1502000000.0,1675000000.0,1096000000.0,1056000000.0
Net Income Discontinuous Operations,0.0,0.0,-62000000.0,0.0
Net Income Continuous Operations,1502000000.0,1675000000.0,1158000000.0,1056000000.0
Tax Provision,26000000.0,16000000.0,21000000.0,20000000.0
Pretax Income,1528000000.0,1691000000.0,1179000000.0,1076000000.0
Other Income Expense,-125000000.0,-46000000.0,-43000000.0,-89000000.0
Other Non Operating Income Expenses,-6000000.0,-10000000.0,-21000000.0,-5000000.0
Special Income Charges,-119000000.0,-36000000.0,-22000000.0,-84000000.0
Other Special Charges,,28000000.0,145000000.0,95000000.0
Write Off,33000000.0,34000000.0,21000000.0,74000000.0
Impairment Of Capital Assets,,34000000.0,21000000.0,74000000.0
Restructuring And Mergern Acquisition,86000000.0,2000000.0,1000000.0,10000000.0
Net Non Operating Interest Income Expense,-835000000.0,-696000000.0,-656000000.0,-687000000.0
Total Other Finance Cost,29000000.0,26000000.0,25000000.0,23000000.0
Interest Expense Non Operating,821000000.0,673000000.0,632000000.0,666000000.0
Interest Income Non Operating,15000000.0,3000000.0,1000000.0,2000000.0
Operating Income,2488000000.0,2433000000.0,1878000000.0,1852000000.0
Operating Expense,2513000000.0,2485000000.0,2469000000.0,2019000000.0
Other Operating Expenses,,28000000.0,145000000.0,-267000000.0
Depreciation Amortization Depletion Income Statement,1754000000.0,1707000000.0,1644000000.0,1608000000.0
Depreciation And Amortization In Income Statement,1754000000.0,1707000000.0,1644000000.0,1608000000.0
Selling General And Administration,759000000.0,750000000.0,680000000.0,678000000.0
Gross Profit,5001000000.0,4918000000.0,4347000000.0,3871000000.0
Cost Of Revenue,1980000000.0,2068000000.0,1993000000.0,1969000000.0
Total Revenue,6981000000.0,6986000000.0,6340000000.0,5840000000.0
Operating Revenue,6981000000.0,6986000000.0,6340000000.0,5840000000.0
