,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,-1715567.292451,0.0,-11333192.0
Tax Rate For Calcs,0.066317,0.231583,0.237546,0.236
Normalized EBITDA,426356000.0,946630000.0,1080217000.0,996004000.0
Total Unusual Items,0.0,-7408000.0,0.0,-48022000.0
Total Unusual Items Excluding Goodwill,0.0,-7408000.0,0.0,-48022000.0
Net Income From Continuing Operation Net Minority Interest,29735000.0,464402000.0,596615000.0,493021000.0
Reconciled Depreciation,306454000.0,283800000.0,259933000.0,250081000.0
Reconciled Cost Of Revenue,6764105000.0,6222487000.0,6074039000.0,5624707000.0
EBITDA,426356000.0,939222000.0,1080217000.0,947982000.0
EBIT,119902000.0,655422000.0,820284000.0,697901000.0
Net Interest Income,-88055000.0,-51060000.0,-37791000.0,-46886000.0
Interest Expense,88055000.0,51060000.0,37791000.0,46886000.0
Normalized Income,29735000.0,470094432.707549,596615000.0,529709808.0
Net Income From Continuing And Discontinued Operation,29735000.0,464402000.0,596615000.0,493021000.0
Total Expenses,11173230000.0,10484469000.0,10175624000.0,9356414000.0
Total Operating Income As Reported,114377000.0,670253000.0,822365000.0,749907000.0
Diluted Average Shares,59608000.0,60717000.0,64509000.0,69003000.0
Basic Average Shares,59432000.0,60351000.0,64028000.0,68748000.0
Diluted EPS,0.5,8.27,9.55,7.14
Basic EPS,0.5,8.32,9.62,7.17
Diluted NI Availto Com Stockholders,29735000.0,464402000.0,596615000.0,493021000.0
Net Income Common Stockholders,29735000.0,464402000.0,596615000.0,493021000.0
Net Income,29735000.0,464402000.0,596615000.0,493021000.0
Net Income Including Noncontrolling Interests,29735000.0,464402000.0,596615000.0,493021000.0
Net Income Continuous Operations,29735000.0,464402000.0,596615000.0,493021000.0
Tax Provision,2112000.0,139960000.0,185878000.0,157994000.0
Pretax Income,31847000.0,604362000.0,782493000.0,651015000.0
Other Income Expense,5525000.0,-14831000.0,-2081000.0,-52006000.0
Other Non Operating Income Expenses,5525000.0,-7423000.0,-2081000.0,-3984000.0
Special Income Charges,0.0,-7408000.0,0.0,-48022000.0
Other Special Charges,,7408000.0,,48022000.0
Net Non Operating Interest Income Expense,-88055000.0,-51060000.0,-37791000.0,-46886000.0
Interest Expense Non Operating,88055000.0,51060000.0,37791000.0,46886000.0
Operating Income,114377000.0,670253000.0,822365000.0,749907000.0
Operating Expense,4409125000.0,4261982000.0,4101585000.0,3731707000.0
Selling General And Administration,4409125000.0,4261982000.0,4101585000.0,3731707000.0
Gross Profit,4523502000.0,4932235000.0,4923950000.0,4481614000.0
Cost Of Revenue,6764105000.0,6222487000.0,6074039000.0,5624707000.0
Total Revenue,11287607000.0,11154722000.0,10997989000.0,10106321000.0
Operating Revenue,11287607000.0,11154722000.0,10997989000.0,10106321000.0
