,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,29650351.0,25917558.0,22518391.0,22446897.0
Ordinary Shares Number,34397649.0,37862970.0,41066053.0,40959554.0
Share Issued,64048000.0,63780528.0,63584444.0,63406451.0
Net Debt,2077000000.0,264000000.0,,1452000000.0
Total Debt,14783000000.0,13037000000.0,11277000000.0,12380000000.0
Tangible Book Value,-7183000000.0,-1854000000.0,1234000000.0,1186000000.0
Invested Capital,11440000000.0,15267000000.0,17104000000.0,16907000000.0
Working Capital,3704000000.0,7324000000.0,6899000000.0,8781000000.0
Net Tangible Assets,-7183000000.0,-1854000000.0,1234000000.0,1186000000.0
Capital Lease Obligations,599000000.0,552000000.0,351000000.0,366000000.0
Common Stock Equity,-2744000000.0,2782000000.0,6178000000.0,4893000000.0
Total Capitalization,9479000000.0,14767000000.0,15115000000.0,15922000000.0
Total Equity Gross Minority Interest,-2744000000.0,2782000000.0,6178000000.0,4893000000.0
Stockholders Equity,-2744000000.0,2782000000.0,6178000000.0,4893000000.0
Gains Losses Not Affecting Retained Earnings,-323000000.0,-267000000.0,-144000000.0,-118000000.0
Other Equity Adjustments,-323000000.0,-267000000.0,-144000000.0,-118000000.0
Treasury Stock,41426000000.0,30983000000.0,24290000000.0,24128000000.0
Retained Earnings,31830000000.0,27541000000.0,24453000000.0,23288000000.0
Additional Paid In Capital,7175000000.0,6491000000.0,6159000000.0,5851000000.0
Capital Stock,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,27086000000.0,22579000000.0,17463000000.0,16981000000.0
Total Non Current Liabilities Net Minority Interest,13756000000.0,14105000000.0,11217000000.0,13556000000.0
Other Non Current Liabilities,161000000.0,172000000.0,199000000.0,111000000.0
Tradeand Other Payables Non Current,515000000.0,711000000.0,825000000.0,923000000.0
Non Current Deferred Liabilities,258000000.0,685000000.0,905000000.0,1127000000.0
Non Current Deferred Taxes Liabilities,258000000.0,685000000.0,905000000.0,1127000000.0
Long Term Debt And Capital Lease Obligation,12822000000.0,12537000000.0,9288000000.0,11395000000.0
Long Term Capital Lease Obligation,599000000.0,552000000.0,351000000.0,366000000.0
Long Term Debt,12223000000.0,11985000000.0,8937000000.0,11029000000.0
Current Liabilities,13330000000.0,8474000000.0,6246000000.0,3425000000.0
Current Deferred Liabilities,3254000000.0,2223000000.0,906000000.0,323000000.0
Current Deferred Revenue,3254000000.0,2223000000.0,906000000.0,323000000.0
Current Debt And Capital Lease Obligation,1961000000.0,500000000.0,1989000000.0,985000000.0
Current Debt,1961000000.0,500000000.0,1989000000.0,985000000.0
Other Current Borrowings,,,,985000000.0
Current Notes Payable,,500000000.0,1989000000.0,
Payables And Accrued Expenses,8115000000.0,5751000000.0,3351000000.0,2117000000.0
Current Accrued Expenses,4635000000.0,3244000000.0,1765000000.0,1382000000.0
Payables,3480000000.0,2507000000.0,1586000000.0,735000000.0
Accounts Payable,3480000000.0,2507000000.0,1586000000.0,735000000.0
Total Assets,24342000000.0,25361000000.0,23641000000.0,21874000000.0
Total Non Current Assets,7308000000.0,9563000000.0,10496000000.0,9668000000.0
Other Non Current Assets,940000000.0,824000000.0,1059000000.0,917000000.0
Investments And Advances,440000000.0,2789000000.0,3175000000.0,3759000000.0
Investmentin Financial Assets,440000000.0,2789000000.0,3175000000.0,3759000000.0
Held To Maturity Securities,,565000000.0,,224000000.0
Available For Sale Securities,440000000.0,2789000000.0,3175000000.0,3759000000.0
Goodwill And Other Intangible Assets,4439000000.0,4636000000.0,4944000000.0,3707000000.0
Other Intangible Assets,1613000000.0,1829000000.0,2057000000.0,1812000000.0
Goodwill,2826000000.0,2807000000.0,2887000000.0,1895000000.0
Net PPE,1489000000.0,1314000000.0,1318000000.0,1285000000.0
Accumulated Depreciation,-1219000000.0,-1324000000.0,-1305000000.0,-1153000000.0
Gross PPE,2708000000.0,2638000000.0,2623000000.0,2438000000.0
Leases,228000000.0,277000000.0,268000000.0,278000000.0
Construction In Progress,,0.0,328000000.0,257000000.0
Other Properties,705000000.0,645000000.0,496000000.0,529000000.0
Machinery Furniture Equipment,1775000000.0,1716000000.0,1531000000.0,1374000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,17034000000.0,15798000000.0,13145000000.0,12206000000.0
Other Current Assets,1098000000.0,1173000000.0,635000000.0,277000000.0
Prepaid Assets,,,404000000.0,337000000.0
Receivables,3253000000.0,2229000000.0,1358000000.0,529000000.0
Accounts Receivable,3253000000.0,2229000000.0,1358000000.0,529000000.0
Allowance For Doubtful Accounts Receivable,-137000000.0,-117000000.0,-101000000.0,-166000000.0
Gross Accounts Receivable,3390000000.0,2346000000.0,1459000000.0,695000000.0
Cash Cash Equivalents And Short Term Investments,12683000000.0,12396000000.0,11152000000.0,11063000000.0
Other Short Term Investments,576000000.0,175000000.0,25000000.0,501000000.0
Cash And Cash Equivalents,12107000000.0,12221000000.0,11127000000.0,10562000000.0
