,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,3684600.0,-28538700.0,-21424000.0,-10577600.0
Tax Rate For Calcs,0.207,0.251,0.206,0.022
Normalized EBITDA,1880100000.0,1824500000.0,1780500000.0,1324900000.0
Total Unusual Items,17800000.0,-113700000.0,-104000000.0,-480800000.0
Total Unusual Items Excluding Goodwill,17800000.0,-113700000.0,-104000000.0,-480800000.0
Net Income From Continuing Operation Net Minority Interest,1098400000.0,938000000.0,952800000.0,351100000.0
Reconciled Depreciation,264300000.0,274000000.0,283800000.0,290600000.0
Reconciled Cost Of Revenue,9075100000.0,9083100000.0,8387800000.0,7709400000.0
EBITDA,1897900000.0,1710800000.0,1676500000.0,844100000.0
EBIT,1633600000.0,1436800000.0,1392700000.0,553500000.0
Net Interest Income,-84800000.0,-111300000.0,-143400000.0,-162700000.0
Interest Expense,225600000.0,167900000.0,170600000.0,192200000.0
Interest Income,140800000.0,56600000.0,27200000.0,29500000.0
Normalized Income,1084284600.0,1023161300.0,1035376000.0,821322400.0
Net Income From Continuing And Discontinued Operation,1098400000.0,938000000.0,952800000.0,351100000.0
Total Expenses,9406600000.0,9444200000.0,8793900000.0,8058800000.0
Total Operating Income As Reported,1482600000.0,1381200000.0,1436200000.0,588400000.0
Diluted Average Shares,385900000.0,395100000.0,398400000.0,393200000.0
Basic Average Shares,384100000.0,391500000.0,393000000.0,389400000.0
Diluted EPS,2.85,2.37,2.39,0.89
Basic EPS,2.86,2.4,2.42,0.9
Diluted NI Availto Com Stockholders,1098400000.0,938000000.0,952800000.0,351100000.0
Net Income Common Stockholders,1098400000.0,938000000.0,952800000.0,351100000.0
Net Income,1098400000.0,938000000.0,952800000.0,351100000.0
Minority Interests,-19700000.0,-18100000.0,-20000000.0,-3100000.0
Net Income Including Noncontrolling Interests,1118100000.0,956100000.0,972800000.0,354200000.0
Net Income Continuous Operations,1118100000.0,956100000.0,972800000.0,354200000.0
Earnings From Equity Interest Net Of Tax,1300000.0,5600000.0,2500000.0,900000.0
Tax Provision,291200000.0,318400000.0,251800000.0,8000000.0
Pretax Income,1408000000.0,1268900000.0,1222100000.0,361300000.0
Other Income Expense,10100000.0,-103400000.0,-81300000.0,-478200000.0
Other Non Operating Income Expenses,-7700000.0,10300000.0,22700000.0,2600000.0
Special Income Charges,17800000.0,-113700000.0,-104000000.0,-480800000.0
Gain On Sale Of Business,17900000.0,-11300000.0,-19400000.0,-67000000.0
Other Special Charges,,,74000000.0,
Restructuring And Mergern Acquisition,100000.0,102400000.0,10600000.0,413800000.0
Net Non Operating Interest Income Expense,-84800000.0,-111300000.0,-143400000.0,-162700000.0
Interest Expense Non Operating,225600000.0,167900000.0,170600000.0,192200000.0
Interest Income Non Operating,140800000.0,56600000.0,27200000.0,29500000.0
Operating Income,1482700000.0,1483600000.0,1446800000.0,1002200000.0
Operating Expense,331500000.0,361100000.0,406100000.0,349400000.0
Depreciation Amortization Depletion Income Statement,264300000.0,274000000.0,283800000.0,290600000.0
Depreciation And Amortization In Income Statement,264300000.0,274000000.0,283800000.0,290600000.0
Selling General And Administration,67200000.0,87100000.0,122300000.0,58800000.0
Gross Profit,1814200000.0,1844700000.0,1852900000.0,1351600000.0
Cost Of Revenue,9075100000.0,9083100000.0,8387800000.0,7709400000.0
Total Revenue,10889300000.0,10927800000.0,10240700000.0,9061000000.0
Operating Revenue,10889300000.0,10927800000.0,10240700000.0,9061000000.0
