,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Treasury Shares Number,15000000.0,15000000.0,15000000.0,8000000.0
Ordinary Shares Number,225940592.0,229000000.0,253900000.0,278000000.0
Share Issued,240940592.0,244000000.0,268900000.0,286000000.0
Net Debt,3304000000.0,3630000000.0,2875000000.0,2798000000.0
Total Debt,5573000000.0,6053000000.0,6013000000.0,7481000000.0
Tangible Book Value,-2420000000.0,-2999000000.0,-2311000000.0,-1455000000.0
Invested Capital,2761000000.0,2656000000.0,3336000000.0,5704000000.0
Working Capital,826000000.0,887000000.0,1719000000.0,2753000000.0
Net Tangible Assets,-2420000000.0,-2999000000.0,-2311000000.0,-1455000000.0
Capital Lease Obligations,1185000000.0,1191000000.0,1159000000.0,1115000000.0
Common Stock Equity,-1627000000.0,-2206000000.0,-1518000000.0,-662000000.0
Total Capitalization,2761000000.0,2656000000.0,3336000000.0,5704000000.0
Total Equity Gross Minority Interest,-1626000000.0,-2205000000.0,-1517000000.0,-661000000.0
Minority Interest,1000000.0,1000000.0,1000000.0,1000000.0
Stockholders Equity,-1627000000.0,-2206000000.0,-1518000000.0,-662000000.0
Gains Losses Not Affecting Retained Earnings,75000000.0,78000000.0,80000000.0,83000000.0
Other Equity Adjustments,75000000.0,78000000.0,80000000.0,83000000.0
Treasury Stock,822000000.0,822000000.0,822000000.0,358000000.0
Retained Earnings,-1838000000.0,-2401000000.0,-1803000000.0,-1421000000.0
Additional Paid In Capital,838000000.0,817000000.0,893000000.0,891000000.0
Capital Stock,120000000.0,122000000.0,134000000.0,143000000.0
Common Stock,120000000.0,122000000.0,134000000.0,143000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,7089000000.0,7699000000.0,7543000000.0,12232000000.0
Total Non Current Liabilities Net Minority Interest,5800000000.0,6320000000.0,6253000000.0,9406000000.0
Other Non Current Liabilities,261000000.0,276000000.0,253000000.0,290000000.0
Liabilities Heldfor Sale Non Current,,,0.0,1667000000.0
Non Current Deferred Liabilities,147000000.0,168000000.0,157000000.0,141000000.0
Non Current Deferred Taxes Liabilities,147000000.0,168000000.0,157000000.0,141000000.0
Long Term Debt And Capital Lease Obligation,5392000000.0,5876000000.0,5843000000.0,7308000000.0
Long Term Capital Lease Obligation,1004000000.0,1014000000.0,989000000.0,942000000.0
Long Term Debt,4388000000.0,4862000000.0,4854000000.0,6366000000.0
Current Liabilities,1289000000.0,1379000000.0,1290000000.0,2826000000.0
Other Current Liabilities,,,,1498000000.0
Current Deferred Liabilities,198000000.0,195000000.0,148000000.0,115000000.0
Current Deferred Revenue,198000000.0,195000000.0,148000000.0,115000000.0
Current Debt And Capital Lease Obligation,181000000.0,177000000.0,170000000.0,173000000.0
Current Capital Lease Obligation,181000000.0,177000000.0,170000000.0,173000000.0
Pensionand Other Post Retirement Benefit Plans Current,,127000000.0,142000000.0,100000000.0
Current Provisions,,,,28000000.0
Payables And Accrued Expenses,910000000.0,1007000000.0,972000000.0,940000000.0
Current Accrued Expenses,260000000.0,316000000.0,322000000.0,278000000.0
Interest Payable,58000000.0,74000000.0,75000000.0,94000000.0
Payables,650000000.0,691000000.0,650000000.0,662000000.0
Total Tax Payable,270000000.0,236000000.0,215000000.0,317000000.0
Income Tax Payable,120000000.0,74000000.0,34000000.0,83000000.0
Accounts Payable,380000000.0,455000000.0,435000000.0,345000000.0
Total Assets,5463000000.0,5494000000.0,6026000000.0,11571000000.0
Total Non Current Assets,3348000000.0,3228000000.0,3017000000.0,5992000000.0
Other Non Current Assets,135000000.0,155000000.0,149000000.0,3156000000.0
Non Current Deferred Assets,144000000.0,37000000.0,45000000.0,58000000.0
Non Current Deferred Taxes Assets,144000000.0,37000000.0,45000000.0,58000000.0
Goodwill And Other Intangible Assets,793000000.0,793000000.0,793000000.0,793000000.0
Other Intangible Assets,165000000.0,165000000.0,165000000.0,165000000.0
Goodwill,628000000.0,628000000.0,628000000.0,628000000.0
Net PPE,2276000000.0,2243000000.0,2030000000.0,1985000000.0
Accumulated Depreciation,-1903000000.0,-1722000000.0,-1574000000.0,-1395000000.0
Gross PPE,4179000000.0,3965000000.0,3604000000.0,3380000000.0
Leases,850000000.0,809000000.0,722000000.0,689000000.0
Construction In Progress,43000000.0,73000000.0,63000000.0,15000000.0
Other Properties,1056000000.0,1050000000.0,1021000000.0,968000000.0
Machinery Furniture Equipment,1821000000.0,1637000000.0,1408000000.0,1309000000.0
Buildings And Improvements,319000000.0,306000000.0,301000000.0,310000000.0
Land And Improvements,90000000.0,90000000.0,89000000.0,89000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2115000000.0,2266000000.0,3009000000.0,5579000000.0
Other Current Assets,97000000.0,99000000.0,81000000.0,52000000.0
Assets Held For Sale Current,,,0.0,1239000000.0
Inventory,710000000.0,709000000.0,709000000.0,572000000.0
Finished Goods,558000000.0,538000000.0,521000000.0,410000000.0
Raw Materials,152000000.0,171000000.0,188000000.0,162000000.0
Receivables,224000000.0,226000000.0,240000000.0,148000000.0
Accounts Receivable,224000000.0,226000000.0,240000000.0,148000000.0
Cash Cash Equivalents And Short Term Investments,1084000000.0,1232000000.0,1979000000.0,3568000000.0
Cash And Cash Equivalents,1084000000.0,1232000000.0,1979000000.0,3568000000.0
