,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Ordinary Shares Number,215395970.0,218100000.0,227400000.0,257000000.0
Share Issued,215395970.0,218100000.0,227400000.0,257000000.0
Total Debt,3982000000.0,3978000000.0,3938000000.0,3991000000.0
Tangible Book Value,1670000000.0,1412000000.0,1361000000.0,3300000000.0
Invested Capital,4205000000.0,3955000000.0,4236000000.0,5835000000.0
Working Capital,-12000000.0,-177000000.0,-135000000.0,2019000000.0
Net Tangible Assets,1670000000.0,1412000000.0,1361000000.0,3300000000.0
Capital Lease Obligations,2830000000.0,2818000000.0,2722000000.0,2743000000.0
Common Stock Equity,3053000000.0,2795000000.0,3020000000.0,4587000000.0
Total Capitalization,4205000000.0,3955000000.0,4236000000.0,5725000000.0
Total Equity Gross Minority Interest,3053000000.0,2795000000.0,3020000000.0,4587000000.0
Stockholders Equity,3053000000.0,2795000000.0,3020000000.0,4587000000.0
Gains Losses Not Affecting Retained Earnings,317000000.0,322000000.0,329000000.0,328000000.0
Other Equity Adjustments,317000000.0,322000000.0,329000000.0,328000000.0
Retained Earnings,2683000000.0,2430000000.0,2668000000.0,4233000000.0
Additional Paid In Capital,31000000.0,21000000.0,0.0,0.0
Capital Stock,22000000.0,22000000.0,23000000.0,26000000.0
Common Stock,22000000.0,22000000.0,23000000.0,26000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,11914000000.0,13008000000.0,14484000000.0,14480000000.0
Total Non Current Liabilities Net Minority Interest,4005000000.0,4029000000.0,3810000000.0,3959000000.0
Other Non Current Liabilities,654000000.0,705000000.0,533000000.0,694000000.0
Derivative Product Liabilities,,,50000000.0,91000000.0
Long Term Debt And Capital Lease Obligation,3351000000.0,3324000000.0,3277000000.0,3174000000.0
Long Term Capital Lease Obligation,2199000000.0,2164000000.0,2061000000.0,2036000000.0
Long Term Debt,1152000000.0,1160000000.0,1216000000.0,1138000000.0
Current Liabilities,7909000000.0,8979000000.0,10674000000.0,10521000000.0
Current Deferred Liabilities,1253000000.0,1390000000.0,1419000000.0,1028000000.0
Current Deferred Revenue,1253000000.0,1390000000.0,1419000000.0,1028000000.0
Current Debt And Capital Lease Obligation,631000000.0,654000000.0,661000000.0,817000000.0
Current Capital Lease Obligation,631000000.0,654000000.0,661000000.0,707000000.0
Current Debt,,,,110000000.0
Other Current Borrowings,,,,110000000.0
Pensionand Other Post Retirement Benefit Plans Current,486000000.0,405000000.0,845000000.0,725000000.0
Payables And Accrued Expenses,5539000000.0,6530000000.0,7749000000.0,7951000000.0
Current Accrued Expenses,902000000.0,843000000.0,946000000.0,972000000.0
Payables,4637000000.0,5687000000.0,6803000000.0,6979000000.0
Accounts Payable,4637000000.0,5687000000.0,6803000000.0,6979000000.0
Total Assets,14967000000.0,15803000000.0,17504000000.0,19067000000.0
Total Non Current Assets,7070000000.0,7001000000.0,6965000000.0,6527000000.0
Other Non Current Assets,669000000.0,520000000.0,402000000.0,368000000.0
Goodwill And Other Intangible Assets,1383000000.0,1383000000.0,1659000000.0,1287000000.0
Other Intangible Assets,,189000000.0,275000000.0,301000000.0
Goodwill,1383000000.0,1383000000.0,1384000000.0,986000000.0
Net PPE,5018000000.0,5098000000.0,4904000000.0,4872000000.0
Accumulated Depreciation,-4816000000.0,-4624000000.0,-6091000000.0,-6996000000.0
Gross PPE,9834000000.0,9722000000.0,10995000000.0,11868000000.0
Leases,2372000000.0,2360000000.0,2251000000.0,2265000000.0
Other Properties,2758000000.0,2746000000.0,2654000000.0,2612000000.0
Machinery Furniture Equipment,4002000000.0,3928000000.0,5419000000.0,6333000000.0
Land And Improvements,702000000.0,688000000.0,671000000.0,658000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,7897000000.0,8802000000.0,10539000000.0,12540000000.0
Other Current Assets,553000000.0,647000000.0,596000000.0,373000000.0
Inventory,4958000000.0,5140000000.0,5965000000.0,5612000000.0
Finished Goods,4958000000.0,5140000000.0,5965000000.0,5612000000.0
Receivables,939000000.0,1141000000.0,1042000000.0,1061000000.0
Accounts Receivable,939000000.0,1141000000.0,1042000000.0,1061000000.0
Allowance For Doubtful Accounts Receivable,-32000000.0,-30000000.0,-39000000.0,-38000000.0
Gross Accounts Receivable,971000000.0,1171000000.0,1081000000.0,1099000000.0
Cash Cash Equivalents And Short Term Investments,1447000000.0,1874000000.0,2936000000.0,5494000000.0
Cash And Cash Equivalents,1447000000.0,1874000000.0,2936000000.0,5494000000.0
Cash Equivalents,,,1584000000.0,3559000000.0
Cash Financial,,,1352000000.0,1935000000.0
