,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,591196776.0,541628237.0,527038523.0,517490263.0
Ordinary Shares Number,1851479804.0,1901048343.0,1915638057.0,1925186317.0
Share Issued,2442676580.0,2442676580.0,2442676580.0,2442676580.0
Net Debt,12024000000.0,5213000000.0,25232000000.0,38086000000.0
Total Debt,20836000000.0,23339000000.0,31369000000.0,44315000000.0
Tangible Book Value,156235000000.0,154560000000.0,134682000000.0,127286000000.0
Invested Capital,181159000000.0,182173000000.0,169939000000.0,175370000000.0
Working Capital,8870000000.0,16135000000.0,6947000000.0,3895000000.0
Net Tangible Assets,156235000000.0,154560000000.0,134682000000.0,127286000000.0
Capital Lease Obligations,634000000.0,448000000.0,497000000.0,633000000.0
Common Stock Equity,160957000000.0,159282000000.0,139067000000.0,131688000000.0
Total Capitalization,180690000000.0,180254000000.0,169731000000.0,174008000000.0
Total Equity Gross Minority Interest,161929000000.0,160242000000.0,139940000000.0,132726000000.0
Minority Interest,972000000.0,960000000.0,873000000.0,1038000000.0
Stockholders Equity,160957000000.0,159282000000.0,139067000000.0,131688000000.0
Gains Losses Not Affecting Retained Earnings,-3200000000.0,-3038000000.0,-4129000000.0,-5852000000.0
Other Equity Adjustments,5000000.0,-12000000.0,-3889000000.0,-5612000000.0
Foreign Currency Translation Adjustments,-192000000.0,-203000000.0,-162000000.0,-107000000.0
Minimum Pension Liabilities,-3002000000.0,-2811000000.0,-3956000000.0,-5735000000.0
Unrealized Gain Loss,-11000000.0,-12000000.0,-11000000.0,-10000000.0
Treasury Stock,59065000000.0,48196000000.0,41464000000.0,41498000000.0
Retained Earnings,200025000000.0,190024000000.0,165546000000.0,160377000000.0
Additional Paid In Capital,21365000000.0,18660000000.0,17282000000.0,16829000000.0
Capital Stock,1832000000.0,1832000000.0,1832000000.0,1832000000.0
Common Stock,1832000000.0,1832000000.0,1832000000.0,1832000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,99703000000.0,97467000000.0,99595000000.0,107064000000.0
Total Non Current Liabilities Net Minority Interest,67445000000.0,63259000000.0,72804000000.0,84881000000.0
Other Non Current Liabilities,24226000000.0,20396000000.0,20778000000.0,20328000000.0
Employee Benefits,4082000000.0,4357000000.0,6248000000.0,9217000000.0
Non Current Deferred Liabilities,18830000000.0,17131000000.0,14665000000.0,12569000000.0
Non Current Deferred Revenue,,20396000000.0,20778000000.0,20328000000.0
Non Current Deferred Taxes Liabilities,18830000000.0,17131000000.0,14665000000.0,12569000000.0
Long Term Debt And Capital Lease Obligation,20307000000.0,21375000000.0,31113000000.0,42767000000.0
Long Term Capital Lease Obligation,574000000.0,403000000.0,449000000.0,447000000.0
Long Term Debt,19733000000.0,20972000000.0,30664000000.0,42320000000.0
Current Liabilities,32258000000.0,34208000000.0,26791000000.0,22183000000.0
Current Debt And Capital Lease Obligation,529000000.0,1964000000.0,256000000.0,1548000000.0
Current Capital Lease Obligation,60000000.0,45000000.0,48000000.0,186000000.0
Current Debt,469000000.0,1919000000.0,208000000.0,1362000000.0
Other Current Borrowings,469000000.0,1919000000.0,208000000.0,1362000000.0
Payables And Accrued Expenses,31729000000.0,32244000000.0,26535000000.0,20635000000.0
Current Accrued Expenses,7655000000.0,7486000000.0,6972000000.0,7812000000.0
Payables,24074000000.0,24758000000.0,19563000000.0,12823000000.0
Total Tax Payable,3651000000.0,5803000000.0,3109000000.0,1873000000.0
Income Tax Payable,1863000000.0,4381000000.0,1700000000.0,921000000.0
Accounts Payable,20423000000.0,18955000000.0,16454000000.0,10950000000.0
Total Assets,261632000000.0,257709000000.0,239535000000.0,239790000000.0
Total Non Current Assets,220504000000.0,207366000000.0,205797000000.0,213712000000.0
Other Non Current Assets,14409000000.0,12746000000.0,13152000000.0,13051000000.0
Non Current Deferred Assets,,12310000000.0,12384000000.0,11950000000.0
Non Current Accounts Receivable,942000000.0,1069000000.0,603000000.0,589000000.0
Investments And Advances,46812000000.0,45238000000.0,40696000000.0,39052000000.0
Goodwill And Other Intangible Assets,4722000000.0,4722000000.0,4385000000.0,4402000000.0
Goodwill,4722000000.0,4722000000.0,4385000000.0,4402000000.0
Net PPE,153619000000.0,143591000000.0,146961000000.0,156618000000.0
Accumulated Depreciation,-192462000000.0,-184194000000.0,-189084000000.0,-188614000000.0
Gross PPE,346081000000.0,327785000000.0,336045000000.0,345232000000.0
Current Assets,41128000000.0,50343000000.0,33738000000.0,26078000000.0
Other Current Assets,4372000000.0,3739000000.0,2849000000.0,3304000000.0
Prepaid Assets,,3739000000.0,2849000000.0,3304000000.0
Inventory,8612000000.0,8247000000.0,6795000000.0,5676000000.0
Finished Goods,6465000000.0,6381000000.0,4813000000.0,4033000000.0
Raw Materials,2147000000.0,1866000000.0,1982000000.0,1643000000.0
Receivables,19921000000.0,20456000000.0,18419000000.0,11471000000.0
Accounts Receivable,19921000000.0,20456000000.0,18419000000.0,11471000000.0
Allowance For Doubtful Accounts Receivable,-301000000.0,-457000000.0,-303000000.0,-284000000.0
Gross Accounts Receivable,20222000000.0,20913000000.0,18722000000.0,11755000000.0
Cash Cash Equivalents And Short Term Investments,8223000000.0,17901000000.0,5675000000.0,5627000000.0
Other Short Term Investments,45000000.0,223000000.0,35000000.0,31000000.0
Cash And Cash Equivalents,8178000000.0,17678000000.0,5640000000.0,5596000000.0
