,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Free Cash Flow,9498000000.0,6313000000.0,5283000000.0,4091000000.0
Repurchase Of Capital Stock,-7620000000.0,-4000000000.0,0.0,0.0
Repayment Of Debt,-1811000000.0,-423000000.0,-1357000000.0,-127000000.0
Issuance Of Debt,0.0,0.0,7906000000.0,
Capital Expenditure,-736000000.0,-798000000.0,-717000000.0,-710000000.0
Interest Paid Supplemental Data,254000000.0,275000000.0,187000000.0,96000000.0
Income Tax Paid Supplemental Data,1027000000.0,510000000.0,196000000.0,216000000.0
End Cash Position,8472000000.0,7016000000.0,5464000000.0,6195000000.0
Beginning Cash Position,7016000000.0,5464000000.0,6195000000.0,4145000000.0
Effect Of Exchange Rate Changes,26000000.0,-8000000.0,-33000000.0,26000000.0
Changes In Cash,1430000000.0,1560000000.0,-698000000.0,2024000000.0
Financing Cash Flow,-7477000000.0,-3562000000.0,7838000000.0,1194000000.0
Cash Flow From Continuing Financing Activities,-7477000000.0,-3562000000.0,7838000000.0,1194000000.0
Net Other Financing Charges,,,,-103000000.0
Proceeds From Stock Option Exercised,1954000000.0,861000000.0,1289000000.0,1321000000.0
Net Common Stock Issuance,-7620000000.0,-4000000000.0,0.0,0.0
Common Stock Payments,-7620000000.0,-4000000000.0,0.0,0.0
Net Issuance Payments Of Debt,-1811000000.0,-423000000.0,6549000000.0,-127000000.0
Net Long Term Debt Issuance,-1811000000.0,-423000000.0,6549000000.0,-127000000.0
Long Term Debt Payments,-1811000000.0,-423000000.0,-1357000000.0,-127000000.0
Long Term Debt Issuance,0.0,0.0,7906000000.0,
Investing Cash Flow,-1327000000.0,-1989000000.0,-14536000000.0,-3971000000.0
Cash Flow From Continuing Investing Activities,-1327000000.0,-1989000000.0,-14536000000.0,-3971000000.0
Net Investment Purchase And Sale,-509000000.0,-752000000.0,1057000000.0,-1980000000.0
Sale Of Investment,3748000000.0,4575000000.0,8449000000.0,3922000000.0
Purchase Of Investment,-4257000000.0,-5327000000.0,-7392000000.0,-5902000000.0
Net Business Purchase And Sale,-82000000.0,-439000000.0,-14876000000.0,-1281000000.0
Purchase Of Business,-82000000.0,-439000000.0,-14876000000.0,-1281000000.0
Capital Expenditure Reported,-736000000.0,-798000000.0,-717000000.0,-710000000.0
Operating Cash Flow,10234000000.0,7111000000.0,6000000000.0,4801000000.0
Cash Flow From Continuing Operating Activities,10234000000.0,7111000000.0,6000000000.0,4801000000.0
Change In Working Capital,-2850000000.0,-2069000000.0,-1658000000.0,-1192000000.0
Change In Other Working Capital,-249000000.0,-601000000.0,346000000.0,227000000.0
Change In Other Current Liabilities,-621000000.0,-699000000.0,-801000000.0,-830000000.0
Change In Payables And Accrued Expense,-478000000.0,528000000.0,507000000.0,1100000000.0
Change In Payable,-478000000.0,528000000.0,507000000.0,1100000000.0
Change In Account Payable,-478000000.0,528000000.0,507000000.0,1100000000.0
Change In Prepaid Assets,-843000000.0,-302000000.0,114000000.0,-133000000.0
Change In Receivables,-659000000.0,-995000000.0,-1824000000.0,-1556000000.0
Changes In Account Receivables,-659000000.0,-995000000.0,-1824000000.0,-1556000000.0
Other Non Cash Items,1925000000.0,1668000000.0,1348000000.0,1058000000.0
Stock Based Compensation,2787000000.0,3279000000.0,2779000000.0,2190000000.0
Deferred Tax,,0.0,0.0,-2003000000.0
Deferred Income Tax,,0.0,0.0,-2003000000.0
Depreciation Amortization Depletion,3959000000.0,3786000000.0,3298000000.0,2846000000.0
Depreciation And Amortization,3959000000.0,3786000000.0,3298000000.0,2846000000.0
Operating Gains Losses,277000000.0,239000000.0,-1211000000.0,-2170000000.0
Gain Loss On Investment Securities,277000000.0,239000000.0,-1211000000.0,-2170000000.0
Gain Loss On Sale Of Business,,,0.0,0.0
Net Income From Continuing Operations,4136000000.0,208000000.0,1444000000.0,4072000000.0
