,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1538000000.0,1554000000.0,920000000.0,1064000000.0
Repurchase Of Capital Stock,-269000000.0,-633000000.0,-943000000.0,-222000000.0
Repayment Of Debt,-260000000.0,-1097000000.0,-804000000.0,-1468000000.0
Issuance Of Debt,5608000000.0,541000000.0,826000000.0,3807000000.0
Capital Expenditure,-158000000.0,-152000000.0,-163000000.0,-188000000.0
Interest Paid Supplemental Data,177000000.0,116000000.0,118000000.0,97000000.0
Income Tax Paid Supplemental Data,254000000.0,274000000.0,501000000.0,290000000.0
End Cash Position,7118000000.0,6994000000.0,5496000000.0,5979000000.0
Beginning Cash Position,6994000000.0,5496000000.0,5979000000.0,2586000000.0
Effect Of Exchange Rate Changes,202000000.0,-1293000000.0,-331000000.0,353000000.0
Changes In Cash,-78000000.0,2791000000.0,-152000000.0,3040000000.0
Financing Cash Flow,4220000000.0,1036000000.0,1418000000.0,1910000000.0
Cash Flow From Continuing Financing Activities,4220000000.0,1036000000.0,1418000000.0,1910000000.0
Net Other Financing Charges,-4000000.0,2425000000.0,2304000000.0,494000000.0
Proceeds From Stock Option Exercised,-43000000.0,-55000000.0,-35000000.0,10000000.0
Cash Dividends Paid,-441000000.0,-383000000.0,-350000000.0,-320000000.0
Common Stock Dividend Paid,-441000000.0,-383000000.0,-350000000.0,-320000000.0
Net Common Stock Issuance,-269000000.0,-633000000.0,-943000000.0,-222000000.0
Common Stock Payments,-269000000.0,-633000000.0,-943000000.0,-222000000.0
Net Issuance Payments Of Debt,4977000000.0,-318000000.0,442000000.0,1948000000.0
Net Short Term Debt Issuance,-371000000.0,238000000.0,420000000.0,-391000000.0
Net Long Term Debt Issuance,5348000000.0,-556000000.0,22000000.0,2339000000.0
Long Term Debt Payments,-260000000.0,-1097000000.0,-804000000.0,-1468000000.0
Long Term Debt Issuance,5608000000.0,541000000.0,826000000.0,3807000000.0
Investing Cash Flow,-5994000000.0,49000000.0,-2653000000.0,-122000000.0
Cash Flow From Continuing Investing Activities,-5994000000.0,49000000.0,-2653000000.0,-122000000.0
Net Other Investing Changes,-77000000.0,244000000.0,-219000000.0,82000000.0
Net Investment Purchase And Sale,7000000.0,-2000000.0,-31000000.0,141000000.0
Sale Of Investment,719000000.0,320000000.0,285000000.0,424000000.0
Purchase Of Investment,-712000000.0,-322000000.0,-316000000.0,-283000000.0
Net Business Purchase And Sale,-5766000000.0,-41000000.0,-2240000000.0,-157000000.0
Sale Of Business,0.0,0.0,190000000.0,0.0
Purchase Of Business,-5766000000.0,-41000000.0,-2430000000.0,-157000000.0
Net PPE Purchase And Sale,-158000000.0,-152000000.0,-163000000.0,-188000000.0
Purchase Of PPE,-158000000.0,-152000000.0,-163000000.0,-188000000.0
Operating Cash Flow,1696000000.0,1706000000.0,1083000000.0,1252000000.0
Cash Flow From Continuing Operating Activities,1696000000.0,1706000000.0,1083000000.0,1252000000.0
Change In Working Capital,39000000.0,168000000.0,-469000000.0,-9000000.0
Change In Other Working Capital,88000000.0,16000000.0,106000000.0,15000000.0
Change In Other Current Liabilities,-63000000.0,-45000000.0,-278000000.0,-12000000.0
Change In Other Current Assets,9000000.0,98000000.0,-140000000.0,26000000.0
Change In Payables And Accrued Expense,2000000.0,200000000.0,-151000000.0,129000000.0
Change In Accrued Expense,13000000.0,0.0,28000000.0,32000000.0
Change In Payable,-11000000.0,200000000.0,-179000000.0,97000000.0
Change In Account Payable,149000000.0,19000000.0,-17000000.0,5000000.0
Change In Receivables,3000000.0,-101000000.0,-6000000.0,-167000000.0
Other Non Cash Items,42000000.0,28000000.0,6000000.0,32000000.0
Stock Based Compensation,122000000.0,106000000.0,90000000.0,87000000.0
Asset Impairment Charge,13000000.0,0.0,0.0,
Deferred Tax,68000000.0,38000000.0,94000000.0,41000000.0
Deferred Income Tax,68000000.0,38000000.0,94000000.0,41000000.0
Depreciation Amortization Depletion,323000000.0,258000000.0,278000000.0,202000000.0
Depreciation And Amortization,323000000.0,258000000.0,278000000.0,202000000.0
Operating Gains Losses,32000000.0,-15000000.0,-103000000.0,-34000000.0
Earnings Losses From Equity Investments,7000000.0,-31000000.0,-52000000.0,-70000000.0
Gain Loss On Sale Of Business,0.0,0.0,-84000000.0,0.0
Net Income From Continuing Operations,1057000000.0,1123000000.0,1187000000.0,933000000.0
