,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,8763300.0,-99456000.0,-4380000.0,-13153200.0
Tax Rate For Calcs,0.273,0.21,0.3,0.291
Normalized EBITDA,1235900000.0,1133300000.0,986100000.0,902800000.0
Total Unusual Items,32100000.0,-473600000.0,-14600000.0,-45200000.0
Total Unusual Items Excluding Goodwill,32100000.0,-473600000.0,-14600000.0,-45200000.0
Net Income From Continuing Operation Net Minority Interest,761400000.0,235000000.0,529000000.0,468200000.0
Reconciled Depreciation,158000000.0,166800000.0,167400000.0,158500000.0
Reconciled Cost Of Revenue,2281300000.0,2579800000.0,2307200000.0,2172800000.0
EBITDA,1268000000.0,659700000.0,971500000.0,857600000.0
EBIT,1110000000.0,492900000.0,804100000.0,699100000.0
Net Interest Income,-50400000.0,-56400000.0,-47400000.0,-37600000.0
Interest Expense,62400000.0,60000000.0,48000000.0,38700000.0
Interest Income,12000000.0,3600000.0,600000.0,1100000.0
Normalized Income,738063300.0,609144000.0,539220000.0,500246800.0
Net Income From Continuing And Discontinued Operation,761400000.0,235000000.0,529000000.0,468200000.0
Total Expenses,2708200000.0,2988100000.0,2673300000.0,2719700000.0
Total Operating Income As Reported,1057900000.0,489600000.0,805900000.0,662200000.0
Diluted Average Shares,106200000.0,106700000.0,107200000.0,109300000.0
Basic Average Shares,105800000.0,106300000.0,107000000.0,109100000.0
Diluted EPS,7.13,2.19,4.92,4.27
Basic EPS,7.16,2.2,4.93,4.28
Diluted NI Availto Com Stockholders,757500000.0,234100000.0,527300000.0,467000000.0
Net Income Common Stockholders,757500000.0,234100000.0,527300000.0,467000000.0
Otherunder Preferred Stock Dividend,3900000.0,900000.0,1700000.0,1200000.0
Net Income,761400000.0,235000000.0,529000000.0,468200000.0
Minority Interests,,,0.0,0.0
Net Income Including Noncontrolling Interests,761400000.0,235000000.0,529000000.0,468200000.0
Net Income Continuous Operations,761400000.0,235000000.0,529000000.0,468200000.0
Tax Provision,286200000.0,197900000.0,227100000.0,192200000.0
Pretax Income,1047600000.0,432900000.0,756100000.0,660400000.0
Other Income Expense,32700000.0,-481100000.0,-18000000.0,-9400000.0
Other Non Operating Income Expenses,600000.0,-7500000.0,-3400000.0,35800000.0
Special Income Charges,-7400000.0,-480800000.0,-15600000.0,-45200000.0
Impairment Of Capital Assets,0.0,460900000.0,0.0,0.0
Restructuring And Mergern Acquisition,7400000.0,19900000.0,15600000.0,45200000.0
Gain On Sale Of Security,39500000.0,7200000.0,1000000.0,
Net Non Operating Interest Income Expense,-50400000.0,-56400000.0,-47400000.0,-37600000.0
Total Other Finance Cost,,,,3500000.0
Interest Expense Non Operating,62400000.0,60000000.0,48000000.0,38700000.0
Interest Income Non Operating,12000000.0,3600000.0,600000.0,1100000.0
Operating Income,1065300000.0,970400000.0,821500000.0,707400000.0
Operating Expense,426900000.0,408300000.0,366100000.0,546900000.0
Other Operating Expenses,139300000.0,128800000.0,105300000.0,96300000.0
Depreciation Amortization Depletion Income Statement,158000000.0,166800000.0,167400000.0,158500000.0
Depreciation And Amortization In Income Statement,158000000.0,166800000.0,167400000.0,158500000.0
Selling General And Administration,129600000.0,112700000.0,93400000.0,292100000.0
Selling And Marketing Expense,37600000.0,23700000.0,9700000.0,6600000.0
General And Administrative Expense,92000000.0,89000000.0,83700000.0,285500000.0
Other Gand A,92000000.0,89000000.0,83700000.0,60600000.0
Salaries And Wages,,363000000.0,288500000.0,224900000.0
Gross Profit,1492200000.0,1378700000.0,1187600000.0,1254300000.0
Cost Of Revenue,2281300000.0,2579800000.0,2307200000.0,2172800000.0
Total Revenue,3773500000.0,3958500000.0,3494800000.0,3427100000.0
Operating Revenue,3773500000.0,3958500000.0,3494800000.0,3427100000.0
