,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-23103000.0,-16020000.0,-23988095.238095,-43663755.458515
Tax Rate For Calcs,0.151,0.18,0.154762,0.144105
Normalized EBITDA,2112000000.0,1957000000.0,2133000000.0,1933000000.0
Total Unusual Items,-153000000.0,-89000000.0,-155000000.0,-303000000.0
Total Unusual Items Excluding Goodwill,-153000000.0,-89000000.0,-155000000.0,-303000000.0
Net Income From Continuing Operation Net Minority Interest,707000000.0,719000000.0,878000000.0,585000000.0
Reconciled Depreciation,686000000.0,672000000.0,700000000.0,668000000.0
Reconciled Cost Of Revenue,11359000000.0,12766000000.0,11085000000.0,9323000000.0
EBITDA,1959000000.0,1868000000.0,1978000000.0,1630000000.0
EBIT,1273000000.0,1196000000.0,1278000000.0,962000000.0
Net Interest Income,-459000000.0,-312000000.0,-270000000.0,-275000000.0
Interest Expense,459000000.0,312000000.0,270000000.0,275000000.0
Normalized Income,836897000.0,791980000.0,1009011904.761905,844336244.541485
Net Income From Continuing And Discontinued Operation,707000000.0,719000000.0,878000000.0,585000000.0
Total Expenses,12603000000.0,14064000000.0,12378000000.0,10516000000.0
Diluted Average Shares,317022000.0,320008000.0,331615000.0,332815000.0
Basic Average Shares,314775000.0,316433000.0,325989000.0,326260000.0
Diluted EPS,2.23,2.25,2.65,1.76
Basic EPS,2.25,2.27,2.69,1.79
Diluted NI Availto Com Stockholders,707000000.0,719000000.0,878000000.0,585000000.0
Net Income Common Stockholders,707000000.0,719000000.0,878000000.0,585000000.0
Net Income,707000000.0,719000000.0,878000000.0,585000000.0
Minority Interests,-4000000.0,-13000000.0,0.0,3000000.0
Net Income Including Noncontrolling Interests,711000000.0,732000000.0,878000000.0,582000000.0
Net Income Continuous Operations,711000000.0,732000000.0,878000000.0,582000000.0
Earnings From Equity Interest Net Of Tax,20000000.0,7000000.0,26000000.0,-6000000.0
Tax Provision,123000000.0,159000000.0,156000000.0,99000000.0
Pretax Income,814000000.0,884000000.0,1008000000.0,687000000.0
Other Income Expense,-153000000.0,-89000000.0,-155000000.0,-303000000.0
Special Income Charges,-153000000.0,-89000000.0,-155000000.0,-303000000.0
Other Special Charges,,18000000.0,13000000.0,41000000.0
Restructuring And Mergern Acquisition,153000000.0,71000000.0,142000000.0,262000000.0
Net Non Operating Interest Income Expense,-459000000.0,-312000000.0,-270000000.0,-275000000.0
Total Other Finance Cost,,18000000.0,13000000.0,41000000.0
Interest Expense Non Operating,459000000.0,312000000.0,270000000.0,275000000.0
Operating Income,1426000000.0,1285000000.0,1433000000.0,1265000000.0
Operating Expense,1244000000.0,1298000000.0,1293000000.0,1193000000.0
Depreciation Amortization Depletion Income Statement,686000000.0,672000000.0,700000000.0,668000000.0
Depreciation And Amortization In Income Statement,686000000.0,672000000.0,700000000.0,668000000.0
Selling General And Administration,558000000.0,626000000.0,593000000.0,525000000.0
Gross Profit,2670000000.0,2583000000.0,2726000000.0,2458000000.0
Cost Of Revenue,11359000000.0,12766000000.0,11085000000.0,9323000000.0
Total Revenue,14029000000.0,15349000000.0,13811000000.0,11781000000.0
Operating Revenue,14029000000.0,15349000000.0,13811000000.0,11781000000.0
