,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-58672000.0,1992000.0,-31926954.421974,-18954000.0
Tax Rate For Calcs,0.193,0.166,0.174464,0.054
Normalized EBITDA,6304000000.0,6645000000.0,4757000000.0,3549000000.0
Total Unusual Items,-304000000.0,12000000.0,-183000000.0,-351000000.0
Total Unusual Items Excluding Goodwill,-304000000.0,12000000.0,-183000000.0,-351000000.0
Net Income From Continuing Operation Net Minority Interest,3483000000.0,4340000000.0,2709000000.0,1772000000.0
Reconciled Depreciation,1059000000.0,1028000000.0,996000000.0,976000000.0
Reconciled Cost Of Revenue,86422000000.0,93986000000.0,79262000000.0,59902000000.0
EBITDA,6000000000.0,6657000000.0,4574000000.0,3198000000.0
EBIT,4941000000.0,5629000000.0,3578000000.0,2222000000.0
Net Interest Income,-148000000.0,-103000000.0,-169000000.0,-228000000.0
Interest Expense,647000000.0,396000000.0,265000000.0,339000000.0
Interest Income,499000000.0,293000000.0,96000000.0,111000000.0
Normalized Income,3728328000.0,4329992000.0,2860073045.578026,2104046000.0
Net Income From Continuing And Discontinued Operation,3483000000.0,4340000000.0,2709000000.0,1772000000.0
Total Expenses,89878000000.0,97344000000.0,82256000000.0,62589000000.0
Diluted Average Shares,542000000.0,563000000.0,566000000.0,565000000.0
Basic Average Shares,541000000.0,547000000.0,560000000.0,561000000.0
Diluted EPS,6.43,7.71,4.79,3.15
Basic EPS,6.44,7.934186,4.8375,3.16
Diluted NI Availto Com Stockholders,3483000000.0,4340000000.0,2709000000.0,1772000000.0
Net Income Common Stockholders,3483000000.0,4340000000.0,2709000000.0,1772000000.0
Net Income,3483000000.0,4340000000.0,2709000000.0,1772000000.0
Minority Interests,17000000.0,-25000000.0,-26000000.0,-10000000.0
Net Income Including Noncontrolling Interests,3466000000.0,4365000000.0,2735000000.0,1782000000.0
Net Income Continuous Operations,3466000000.0,4365000000.0,2735000000.0,1782000000.0
Tax Provision,828000000.0,868000000.0,578000000.0,101000000.0
Pretax Income,4294000000.0,5233000000.0,3313000000.0,1883000000.0
Other Income Expense,385000000.0,1124000000.0,489000000.0,345000000.0
Other Non Operating Income Expenses,138000000.0,280000000.0,77000000.0,117000000.0
Special Income Charges,-304000000.0,12000000.0,-183000000.0,-351000000.0
Gain On Sale Of Ppe,38000000.0,78000000.0,100000000.0,138000000.0
Other Special Charges,,,119000000.0,409000000.0
Write Off,,,,0.0
Impairment Of Capital Assets,309000000.0,37000000.0,125000000.0,54000000.0
Restructuring And Mergern Acquisition,33000000.0,29000000.0,39000000.0,26000000.0
Earnings From Equity Interest,551000000.0,832000000.0,595000000.0,579000000.0
Gain On Sale Of Security,,,96000000.0,111000000.0
Net Non Operating Interest Income Expense,-148000000.0,-103000000.0,-169000000.0,-228000000.0
Interest Expense Non Operating,647000000.0,396000000.0,265000000.0,339000000.0
Interest Income Non Operating,499000000.0,293000000.0,96000000.0,111000000.0
Operating Income,4057000000.0,4212000000.0,2993000000.0,1766000000.0
Operating Expense,3456000000.0,3358000000.0,2994000000.0,2687000000.0
Selling General And Administration,3456000000.0,3358000000.0,2994000000.0,2687000000.0
Gross Profit,7513000000.0,7570000000.0,5987000000.0,4453000000.0
Cost Of Revenue,86422000000.0,93986000000.0,79262000000.0,59902000000.0
Total Revenue,93935000000.0,101556000000.0,85249000000.0,64355000000.0
Operating Revenue,93935000000.0,101556000000.0,85249000000.0,64355000000.0
