,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1599047000.0,1010368000.0,1049786000.0,1206781000.0
Repurchase Of Capital Stock,-7772000.0,-332821000.0,-14711000.0,-4685000.0
Repayment Of Debt,0.0,0.0,-59718000.0,-102947000.0
Issuance Of Debt,,,0.0,0.0
Capital Expenditure,-136249000.0,-139005000.0,-110671000.0,-74199000.0
End Cash Position,409804000.0,345386000.0,346772000.0,1212822000.0
Beginning Cash Position,345386000.0,346772000.0,1212822000.0,393030000.0
Effect Of Exchange Rate Changes,8269000.0,-22300000.0,-10002000.0,16618000.0
Changes In Cash,56149000.0,20914000.0,-856048000.0,803174000.0
Financing Cash Flow,697283000.0,-575699000.0,39337000.0,-539436000.0
Cash Flow From Continuing Financing Activities,697283000.0,-575699000.0,39337000.0,-539436000.0
Net Other Financing Charges,-7748000.0,-16955000.0,-5551000.0,-3669000.0
Proceeds From Stock Option Exercised,50850000.0,49937000.0,60297000.0,64903000.0
Cash Dividends Paid,-230329000.0,-202169000.0,-184595000.0,-165035000.0
Common Stock Dividend Paid,-230329000.0,-202169000.0,-184595000.0,-165035000.0
Net Common Stock Issuance,-7772000.0,-332821000.0,-14711000.0,-4685000.0
Common Stock Payments,-7772000.0,-332821000.0,-14711000.0,-4685000.0
Net Issuance Payments Of Debt,892282000.0,-73691000.0,183897000.0,-430950000.0
Net Short Term Debt Issuance,892282000.0,-73691000.0,243615000.0,-328003000.0
Net Long Term Debt Issuance,0.0,0.0,-59718000.0,-102947000.0
Long Term Debt Payments,0.0,0.0,-59718000.0,-102947000.0
Long Term Debt Issuance,,,0.0,0.0
Investing Cash Flow,-2376430000.0,-552760000.0,-2055842000.0,61630000.0
Cash Flow From Continuing Investing Activities,-2376430000.0,-552760000.0,-2055842000.0,61630000.0
Net Other Investing Changes,-3151000.0,471000.0,-294000.0,-2481000.0
Net Business Purchase And Sale,-2237910000.0,-425980000.0,-1947218000.0,128802000.0
Sale Of Business,0.0,3734000.0,12000000.0,245311000.0
Purchase Of Business,-2237910000.0,-429714000.0,-1959218000.0,-116509000.0
Net PPE Purchase And Sale,-135369000.0,-127251000.0,-108330000.0,-64691000.0
Sale Of PPE,880000.0,11754000.0,2341000.0,9508000.0
Purchase Of PPE,-136249000.0,-139005000.0,-110671000.0,-74199000.0
Operating Cash Flow,1735296000.0,1149373000.0,1160457000.0,1280980000.0
Cash Flow From Continuing Operating Activities,1735296000.0,1149373000.0,1160457000.0,1280980000.0
Change In Working Capital,142786000.0,-266473000.0,-125387000.0,268366000.0
Change In Other Working Capital,,,,20430000.0
Change In Other Current Liabilities,67283000.0,47226000.0,-35104000.0,20430000.0
Change In Payables And Accrued Expense,10433000.0,95481000.0,212101000.0,7017000.0
Change In Payable,10433000.0,95481000.0,212101000.0,7017000.0
Change In Account Payable,10433000.0,95481000.0,212101000.0,7017000.0
Change In Inventory,56619000.0,-322467000.0,-129593000.0,77448000.0
Change In Receivables,8451000.0,-86713000.0,-172791000.0,163471000.0
Other Non Cash Items,-12490000.0,-32042000.0,-6313000.0,-9961000.0
Stock Based Compensation,46199000.0,47375000.0,46103000.0,41565000.0
Deferred Tax,-91903000.0,-67818000.0,-29762000.0,1839000.0
Deferred Income Tax,-91903000.0,-67818000.0,-29762000.0,1839000.0
Depreciation Amortization Depletion,337636000.0,319427000.0,292112000.0,255275000.0
Depreciation And Amortization,337636000.0,319427000.0,292112000.0,255275000.0
Amortization Cash Flow,215100000.0,205800000.0,183600000.0,
Amortization Of Intangibles,215100000.0,205800000.0,183600000.0,
Depreciation,122500000.0,113700000.0,108500000.0,
Operating Gains Losses,-120000.0,-10638000.0,-6349000.0,-148543000.0
Gain Loss On Sale Of PPE,-120000.0,-7054000.0,0.0,-7523000.0
Gain Loss On Sale Of Business,0.0,-3584000.0,-6349000.0,-141020000.0
Net Income From Continuing Operations,1313188000.0,1159542000.0,990053000.0,872439000.0
