,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.115,0.093,0.187,0.27
Net Income From Continuing Operation Net Minority Interest,4659000000.0,4418000000.0,4231000000.0,4778000000.0
EBIT,5457000000.0,5095000000.0,5446000000.0,4401000000.0
Net Interest Income,-195000000.0,-226000000.0,-238000000.0,-242000000.0
Interest Expense,195000000.0,226000000.0,238000000.0,242000000.0
Normalized Income,4659000000.0,4418000000.0,4231000000.0,4778000000.0
Net Income From Continuing And Discontinued Operation,4659000000.0,4418000000.0,4231000000.0,4778000000.0
Total Expenses,13579000000.0,14282000000.0,16338000000.0,18102000000.0
Diluted Average Shares,598745000.0,637655000.0,676729000.0,716192000.0
Basic Average Shares,596173000.0,634816000.0,673617000.0,713702000.0
Diluted EPS,7.78,6.93,6.39,6.67
Basic EPS,7.81,6.96,6.42,6.69
Diluted NI Availto Com Stockholders,4659000000.0,4418000000.0,4231000000.0,4778000000.0
Net Income Common Stockholders,4659000000.0,4418000000.0,4231000000.0,4778000000.0
Net Income,4659000000.0,4418000000.0,4231000000.0,4778000000.0
Net Income Including Noncontrolling Interests,4659000000.0,4418000000.0,4231000000.0,4778000000.0
Net Income Continuous Operations,4659000000.0,4418000000.0,4231000000.0,4778000000.0
Tax Provision,603000000.0,451000000.0,977000000.0,-619000000.0
Pretax Income,5262000000.0,4869000000.0,5208000000.0,4159000000.0
Other Income Expense,177000000.0,220000000.0,173000000.0,157000000.0
Net Non Operating Interest Income Expense,-195000000.0,-226000000.0,-238000000.0,-242000000.0
Interest Expense Non Operating,195000000.0,226000000.0,238000000.0,242000000.0
Other Operating Expenses,140000000.0,11000000.0,-8000000.0,114000000.0
Total Revenue,18841000000.0,19151000000.0,21546000000.0,22261000000.0
Operating Revenue,18841000000.0,19151000000.0,21546000000.0,22261000000.0
Loss Adjustment Expense,11376000000.0,12136000000.0,14017000000.0,15216000000.0
Net Policyholder Benefits And Claims,11376000000.0,12136000000.0,14017000000.0,15216000000.0
Policyholder Benefits Gross,,12758000000.0,14504000000.0,15659000000.0
Policyholder Benefits Ceded,,355000000.0,384000000.0,443000000.0
