,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,643085355.0,587280598.0,585252546.0,495542796.0
Ordinary Shares Number,759344092.0,808444600.0,804145366.0,886763531.0
Share Issued,1402429447.0,1395725198.0,1389397912.0,1382306327.0
Total Debt,31736000000.0,30855000000.0,26680000000.0,26334000000.0
Tangible Book Value,14986000000.0,14585000000.0,15597000000.0,18868000000.0
Invested Capital,68267000000.0,66751000000.0,64876000000.0,67594000000.0
Net Tangible Assets,19329000000.0,19423000000.0,20435000000.0,23409000000.0
Common Stock Equity,36531000000.0,35896000000.0,38196000000.0,41260000000.0
Preferred Stock Equity,4343000000.0,4838000000.0,4838000000.0,4541000000.0
Total Capitalization,72610000000.0,71589000000.0,69714000000.0,72135000000.0
Total Equity Gross Minority Interest,41009000000.0,40850000000.0,43391000000.0,46120000000.0
Minority Interest,135000000.0,116000000.0,357000000.0,319000000.0
Stockholders Equity,40874000000.0,40734000000.0,43034000000.0,45801000000.0
Gains Losses Not Affecting Retained Earnings,-4893000000.0,-5966000000.0,-2213000000.0,-985000000.0
Other Equity Adjustments,-4893000000.0,-5966000000.0,-2213000000.0,-985000000.0
Treasury Stock,27151000000.0,24524000000.0,24400000000.0,19833000000.0
Retained Earnings,39653000000.0,37864000000.0,36667000000.0,34241000000.0
Additional Paid In Capital,28908000000.0,28508000000.0,28128000000.0,27823000000.0
Capital Stock,4357000000.0,4852000000.0,4852000000.0,4555000000.0
Common Stock,14000000.0,14000000.0,14000000.0,14000000.0
Preferred Stock,4343000000.0,4838000000.0,4838000000.0,4541000000.0
Total Liabilities Net Minority Interest,368944000000.0,364933000000.0,401047000000.0,423513000000.0
Preferred Securities Outside Stock Equity,,,,176000000.0
Derivative Product Liabilities,3683000000.0,2814000000.0,2931000000.0,4805000000.0
Long Term Debt And Capital Lease Obligation,31736000000.0,30855000000.0,26680000000.0,26334000000.0
Long Term Debt,31736000000.0,30855000000.0,26680000000.0,26334000000.0
Long Term Provisions,87000000.0,78000000.0,45000000.0,121000000.0
Current Debt And Capital Lease Obligation,,,0.0,0.0
Current Debt,,,0.0,0.0
Other Current Borrowings,,,,350000000.0
Commercial Paper,,,0.0,0.0
Payables And Accrued Expenses,23962000000.0,28845000000.0,30917000000.0,30781000000.0
Payables,23962000000.0,28845000000.0,30917000000.0,30781000000.0
Total Tax Payable,5567000000.0,5410000000.0,5767000000.0,5696000000.0
Income Tax Payable,5567000000.0,5410000000.0,5767000000.0,5696000000.0
Accounts Payable,18395000000.0,23435000000.0,25150000000.0,25085000000.0
Total Assets,409953000000.0,405783000000.0,444438000000.0,469633000000.0
Investments And Advances,139048000000.0,154192000000.0,177055000000.0,172301000000.0
Held To Maturity Securities,45228000000.0,56194000000.0,56866000000.0,47946000000.0
Available For Sale Securities,39838000000.0,2378000000.0,2642000000.0,2838000000.0
Trading Securities,8019000000.0,7282000000.0,13963000000.0,11446000000.0
Long Term Equity Investment,1846000000.0,1716000000.0,1745000000.0,1576000000.0
Goodwill And Other Intangible Assets,21545000000.0,21311000000.0,22599000000.0,22392000000.0
Other Intangible Assets,5284000000.0,5161000000.0,5087000000.0,4896000000.0
Goodwill,16261000000.0,16150000000.0,17512000000.0,17496000000.0
Net PPE,3163000000.0,3256000000.0,3431000000.0,3602000000.0
Prepaid Assets,2555000000.0,2415000000.0,2422000000.0,2033000000.0
Receivables,8585000000.0,6919000000.0,5903000000.0,5716000000.0
Other Receivables,868000000.0,1137000000.0,1268000000.0,1587000000.0
Accounts Receivable,7717000000.0,5782000000.0,4635000000.0,4129000000.0
Other Short Term Investments,44117000000.0,86622000000.0,101839000000.0,108495000000.0
Cash And Cash Equivalents,125191000000.0,107355000000.0,121336000000.0,162160000000.0
Cash Financial,4922000000.0,5030000000.0,6061000000.0,6252000000.0
Cash Cash Equivalents And Federal Funds Sold,157511000000.0,138152000000.0,154765000000.0,196234000000.0
