,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-934626.453254,6004365.680279,307611.091389,-34681.135261
Tax Rate For Calcs,0.179116,0.190433,0.004059,0.015552
Normalized EBITDA,1766803000.0,1202376000.0,11661000.0,-1142578000.0
Total Unusual Items,-5218000.0,31530000.0,75789000.0,-2230000.0
Total Unusual Items Excluding Goodwill,-5218000.0,31530000.0,75789000.0,-2230000.0
Net Income From Continuing Operation Net Minority Interest,563280000.0,295986000.0,-650904000.0,-1724535000.0
Reconciled Depreciation,516797000.0,449976000.0,416277000.0,485025000.0
Reconciled Cost Of Revenue,17292016000.0,12337524000.0,4355989000.0,1402400000.0
EBITDA,1761585000.0,1233906000.0,87450000.0,-1144808000.0
EBIT,1244788000.0,783930000.0,-328827000.0,-1629833000.0
Net Interest Income,-112426000.0,-200863000.0,-275815000.0,-215095000.0
Interest Expense,350244000.0,278483000.0,282440000.0,226832000.0
Interest Income,237818000.0,77620000.0,6625000.0,11737000.0
Normalized Income,567563373.546746,270460365.680279,-726385388.908611,-1722339681.135261
Net Income From Continuing And Discontinued Operation,563280000.0,295986000.0,-650904000.0,-1724535000.0
Total Expenses,21696497000.0,15980218000.0,6678516000.0,3513867000.0
Total Operating Income As Reported,1066203000.0,732118000.0,-417858000.0,-1653192000.0
Diluted Average Shares,230977326.0,231556866.0,217190862.0,212270944.0
Basic Average Shares,228628390.0,224809558.0,217190862.0,212270944.0
Diluted EPS,1.37,0.64,-3.09,-8.12
Basic EPS,1.38,0.66,-3.09,-8.12
Diluted NI Availto Com Stockholders,315842000.0,149216000.0,-670675000.0,-1723355000.0
Net Income Common Stockholders,315842000.0,149216000.0,-670675000.0,-1723355000.0
Otherunder Preferred Stock Dividend,247438000.0,146770000.0,19771000.0,-1180000.0
Net Income,563280000.0,295986000.0,-650904000.0,-1724535000.0
Minority Interests,-171037000.0,-113207000.0,-42118000.0,103255000.0
Net Income Including Noncontrolling Interests,734317000.0,409193000.0,-608786000.0,-1827790000.0
Net Income Continuous Operations,734317000.0,409193000.0,-608786000.0,-1827790000.0
Tax Provision,160227000.0,96254000.0,-2481000.0,-28875000.0
Pretax Income,894544000.0,505447000.0,-611267000.0,-1856665000.0
Other Income Expense,-45606000.0,5274000.0,74617000.0,11119000.0
Other Non Operating Income Expenses,-34933000.0,-36827000.0,-3692000.0,18807000.0
Special Income Charges,-5218000.0,31530000.0,75789000.0,-2230000.0
Gain On Sale Of Ppe,13927000.0,32082000.0,1211000.0,-503000.0
Gain On Sale Of Business,-341000.0,448000.0,83578000.0,-1727000.0
Other Special Charges,18504000.0,,,
Restructuring And Mergern Acquisition,300000.0,1000000.0,9000000.0,
Earnings From Equity Interest,-5455000.0,10571000.0,2520000.0,-5458000.0
Net Non Operating Interest Income Expense,-112426000.0,-200863000.0,-275815000.0,-215095000.0
Interest Expense Non Operating,350244000.0,278483000.0,282440000.0,226832000.0
Interest Income Non Operating,237818000.0,77620000.0,6625000.0,11737000.0
Operating Income,1052576000.0,701036000.0,-410069000.0,-1652689000.0
Operating Expense,4404481000.0,3642694000.0,2322527000.0,2111467000.0
Other Operating Expenses,330817000.0,237834000.0,160428000.0,102100000.0
Depreciation Amortization Depletion Income Statement,516797000.0,449976000.0,416277000.0,485025000.0
Depreciation And Amortization In Income Statement,516797000.0,449976000.0,416277000.0,485025000.0
Selling General And Administration,3556867000.0,2954884000.0,1745822000.0,1524342000.0
Selling And Marketing Expense,47700000.0,32000000.0,18100000.0,
General And Administrative Expense,3509167000.0,2922884000.0,1727722000.0,1524342000.0
Other Gand A,3509167000.0,2922884000.0,1727722000.0,1524342000.0
Gross Profit,5457057000.0,4343730000.0,1912458000.0,458778000.0
Cost Of Revenue,17292016000.0,12337524000.0,4355989000.0,1402400000.0
Total Revenue,22749073000.0,16681254000.0,6268447000.0,1861178000.0
Operating Revenue,22749073000.0,16681254000.0,6268447000.0,1861178000.0
