,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-30396.0,4446330.0,0.0,0.0
Tax Rate For Calcs,0.204,0.21,0.184173,0.114989
Normalized EBITDA,929704000.0,830165000.0,890434000.0,792334000.0
Total Unusual Items,-149000.0,21173000.0,0.0,
Total Unusual Items Excluding Goodwill,-149000.0,21173000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,519118000.0,452263000.0,510467000.0,491296000.0
Reconciled Depreciation,80640000.0,80251000.0,72923000.0,65038000.0
Reconciled Cost Of Revenue,2751941000.0,2888552000.0,2669131000.0,2522918000.0
EBITDA,929555000.0,851338000.0,890434000.0,792334000.0
EBIT,848915000.0,771087000.0,817511000.0,727296000.0
Net Interest Income,-184792000.0,-195092000.0,-191461000.0,-170512000.0
Interest Expense,196475000.0,198254000.0,191806000.0,172166000.0
Interest Income,11683000.0,3162000.0,345000.0,1654000.0
Normalized Income,519236604.0,435536330.0,510467000.0,491296000.0
Net Income From Continuing And Discontinued Operation,519118000.0,452263000.0,510467000.0,491296000.0
Total Expenses,3659690000.0,3790406000.0,3576965000.0,3391769000.0
Total Operating Income As Reported,819519000.0,767925000.0,780408000.0,725642000.0
Diluted Average Shares,35401313.0,36093754.0,37691351.0,39640791.0
Basic Average Shares,35081779.0,35419718.0,36138273.0,38868350.0
Diluted EPS,14.66,12.53,13.54,12.39
Basic EPS,14.8,12.776015,14.039114,12.469471
Diluted NI Availto Com Stockholders,519118000.0,452263000.0,510467000.0,491296000.0
Net Income Common Stockholders,519118000.0,452263000.0,510467000.0,491296000.0
Net Income,519118000.0,452263000.0,510467000.0,491296000.0
Net Income Including Noncontrolling Interests,519118000.0,452263000.0,510467000.0,491296000.0
Net Income Continuous Operations,519118000.0,452263000.0,510467000.0,491296000.0
Tax Provision,133322000.0,120570000.0,115238000.0,63834000.0
Pretax Income,652440000.0,572833000.0,625705000.0,555130000.0
Other Income Expense,17564000.0,21173000.0,36758000.0,
Other Non Operating Income Expenses,17713000.0,,36758000.0,
Special Income Charges,-149000.0,21173000.0,0.0,
Restructuring And Mergern Acquisition,149000.0,-21173000.0,0.0,
Net Non Operating Interest Income Expense,-184792000.0,-195092000.0,-191461000.0,-170512000.0
Interest Expense Non Operating,196475000.0,198254000.0,191806000.0,172166000.0
Interest Income Non Operating,11683000.0,3162000.0,345000.0,1654000.0
Operating Income,819668000.0,746752000.0,780408000.0,725642000.0
Operating Expense,907749000.0,901854000.0,907834000.0,868851000.0
Other Operating Expenses,,-21173000.0,,
Selling General And Administration,907749000.0,901854000.0,907834000.0,868851000.0
Selling And Marketing Expense,473195000.0,485330000.0,479501000.0,462238000.0
General And Administrative Expense,434554000.0,416524000.0,428333000.0,406613000.0
Other Gand A,434554000.0,416524000.0,428333000.0,406613000.0
Gross Profit,1727417000.0,1648606000.0,1688242000.0,1594493000.0
Cost Of Revenue,2751941000.0,2888552000.0,2669131000.0,2522918000.0
Total Revenue,4479358000.0,4537158000.0,4357373000.0,4117411000.0
Operating Revenue,4479358000.0,4537158000.0,4357373000.0,4117411000.0
