,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Treasury Shares Number,64000000.0,28000000.0,,
Ordinary Shares Number,971000000.0,981000000.0,989000000.0,919000000.0
Share Issued,1035000000.0,1009000000.0,989000000.0,919000000.0
Net Debt,954000000.0,3585000000.0,5132000000.0,
Total Debt,12588000000.0,14088000000.0,13985000000.0,6281000000.0
Tangible Book Value,5748000000.0,2666000000.0,1216000000.0,11061000000.0
Invested Capital,69072000000.0,68960000000.0,68727000000.0,44166000000.0
Working Capital,2443000000.0,504000000.0,1062000000.0,4161000000.0
Net Tangible Assets,5748000000.0,2666000000.0,1216000000.0,11061000000.0
Capital Lease Obligations,3162000000.0,3487000000.0,3389000000.0,3608000000.0
Common Stock Equity,59646000000.0,58359000000.0,58131000000.0,41493000000.0
Total Capitalization,68073000000.0,67778000000.0,68723000000.0,44166000000.0
Total Equity Gross Minority Interest,59646000000.0,58359000000.0,58131000000.0,41493000000.0
Stockholders Equity,59646000000.0,58359000000.0,58131000000.0,41493000000.0
Gains Losses Not Affecting Retained Earnings,-225000000.0,-274000000.0,-166000000.0,-42000000.0
Other Equity Adjustments,-225000000.0,-274000000.0,-166000000.0,-42000000.0
Treasury Stock,11692000000.0,4000000000.0,0.0,
Retained Earnings,11721000000.0,7585000000.0,7377000000.0,5933000000.0
Additional Paid In Capital,59841000000.0,55047000000.0,50919000000.0,35601000000.0
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,40177000000.0,40490000000.0,37078000000.0,24808000000.0
Total Non Current Liabilities Net Minority Interest,13546000000.0,14599000000.0,15290000000.0,7080000000.0
Other Non Current Liabilities,2475000000.0,2283000000.0,1995000000.0,1565000000.0
Long Term Debt And Capital Lease Obligation,11071000000.0,12316000000.0,13295000000.0,5515000000.0
Long Term Capital Lease Obligation,2644000000.0,2897000000.0,2703000000.0,2842000000.0
Long Term Debt,8427000000.0,9419000000.0,10592000000.0,2673000000.0
Current Liabilities,26631000000.0,25891000000.0,21788000000.0,17728000000.0
Current Deferred Liabilities,19003000000.0,17376000000.0,15628000000.0,12607000000.0
Current Deferred Revenue,19003000000.0,17376000000.0,15628000000.0,12607000000.0
Current Debt And Capital Lease Obligation,1517000000.0,1772000000.0,690000000.0,766000000.0
Current Capital Lease Obligation,518000000.0,590000000.0,686000000.0,766000000.0
Current Debt,999000000.0,1182000000.0,4000000.0,
Other Current Borrowings,999000000.0,1182000000.0,4000000.0,
Payables And Accrued Expenses,6111000000.0,6743000000.0,5470000000.0,4355000000.0
Payables,,,,4355000000.0
Accounts Payable,,,,4355000000.0
Total Assets,99823000000.0,98849000000.0,95209000000.0,66301000000.0
Total Non Current Assets,70749000000.0,72454000000.0,72359000000.0,44412000000.0
Non Current Deferred Assets,5948000000.0,5497000000.0,4965000000.0,4408000000.0
Non Current Deferred Taxes Assets,3433000000.0,2800000000.0,2623000000.0,2693000000.0
Investments And Advances,4848000000.0,4672000000.0,4784000000.0,3909000000.0
Other Investments,,,4784000000.0,3909000000.0
Investmentin Financial Assets,4848000000.0,4672000000.0,4784000000.0,3909000000.0
Held To Maturity Securities,81000000.0,69000000.0,88000000.0,51000000.0
Available For Sale Securities,4767000000.0,4603000000.0,4696000000.0,3858000000.0
Goodwill And Other Intangible Assets,53898000000.0,55693000000.0,56915000000.0,30432000000.0
Other Intangible Assets,5278000000.0,7125000000.0,8978000000.0,4114000000.0
Goodwill,48620000000.0,48568000000.0,47937000000.0,26318000000.0
Net PPE,6055000000.0,6592000000.0,5695000000.0,5663000000.0
Accumulated Depreciation,-3152000000.0,-2702000000.0,-2401000000.0,-1955000000.0
Gross PPE,9207000000.0,9294000000.0,8096000000.0,7618000000.0
Leases,1604000000.0,1807000000.0,1656000000.0,1507000000.0
Other Properties,2366000000.0,2890000000.0,2880000000.0,3204000000.0
Machinery Furniture Equipment,4454000000.0,3815000000.0,2780000000.0,2129000000.0
Buildings And Improvements,490000000.0,489000000.0,487000000.0,485000000.0
Land And Improvements,293000000.0,293000000.0,293000000.0,293000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,29074000000.0,26395000000.0,22850000000.0,21889000000.0
Other Current Assets,1561000000.0,1356000000.0,1120000000.0,991000000.0
Current Deferred Assets,1905000000.0,1776000000.0,1454000000.0,1146000000.0
Prepaid Assets,,,1120000000.0,991000000.0
Receivables,11414000000.0,10755000000.0,9739000000.0,7786000000.0
Accounts Receivable,11414000000.0,10755000000.0,9739000000.0,7786000000.0
Cash Cash Equivalents And Short Term Investments,14194000000.0,12508000000.0,10537000000.0,11966000000.0
Other Short Term Investments,5722000000.0,5492000000.0,5073000000.0,5771000000.0
Cash And Cash Equivalents,8472000000.0,7016000000.0,5464000000.0,6195000000.0
